id;description;vio
1011266812245075;Die sind einfach nur lächerlich;nothing
857575940947497;was soll man machen ?;nothing
857820017589756;Noch nie was von Toleranz gehört ?;nothing
1065241860180903;Ich warte auf die einzig wahre Meldung sie haben ihre richtigen Pässe gefunden und laufen zurück in ihre Heimat!;nothing
857817297590028;Danke für die Info...finde es trotzdem arg, dass sowas unterstützt wird.;nothing
1052720708099685;Ich kann nur Sagen,die Polizei in Dresden hat das eigentlich immer in GRIFF. Ich bin seit über einen Jahr bei Demos von Pegida immer da bei.Habe mich immer sicher GEFÜHLT. Danke den Herren u. Damen der Polizei.Nicht Vergessen die Ordner von Pegida.Und eins das muß gesagt werden.  Und weil Pegida FRIEDLICH ist !!!;nothing
858305110874580;"Miss Tess Broad : i don' t know if you still  would be so emphatic for these Germans making this Pegida i they would be singing ""Deutschland Deutschland über alles"" or another Horst-Wessel song under your window or in your town.. And they sell their thoughts in FB claiming they are no Nazis... Please inform yourself..thanks";nothing
963664613671962;Das sind alles normale Maßnahmen wie kann man nur dagegen sein;nothing
856901247681633;"Die öffentlichen Medien gehen von einer Teilnehmeranzahl von ca 18.000 aus.
Wenn man jetzt das mit den veröffentlichten Zahlen der Staatlich verordneten ""Gegendemos"" vergleicht,
dann sollte man von einer Teilnehmeranzahl von ca 15.000 ausgehen!
Da ja üblicherweise beim zählen immer etwas geschummelt wird.
Egal ob 100 oder 10000 Leute heute in Dresden auf der Straße waren und friedlich mit und für die Ideen der PEGIDA-Bewegung ""Flagge"" gezeigt  haben!!
Mein Respekt!!";nothing
1012959535409136;https://www.facebook.com/ramonstrozyk77/videos/945392905530409;nothing
894892700549154;Das ist wohl Sein einzig noch möglicher Lohn für diese extrem gefährliche IS-Tour.....;nothing
855048391200252;Grönemeyer !? haha , der schläger !? https://www.youtube.com/watch?v=BTORt7GTnhw;nothing
856819404356484;Ja Martin Saarbeck das sind viele, wenn man bedenkt wie viele von jeder seite auf der Couch abhängen, statt auf die Straße zu gehen!von daher..;nothing
982684238436666;"Ramon gerade hast du selber ""Volksverhetzung""betrieben,wer im Glashaus sitzt...";nothing
993930010645422;Kein Flüchtlingssoli ? Bis September 2017 vielleicht, aber danach schon.;nothing
876884819016609;Ganz genau Jutta, es ist das verkommene herzlose system der 1% und sie bringen selbst uns dazu für die falsche Seite (ihre Seite) zu kämpfen. Ich sage es ganz offen, für große Konzerne arbeite ich nicht. Was habe ich davon? 7-9 Stunden am Fließband für soviel das ich gerade um die runden komme während sich die Fabrikbesitzer und Aktionäre ihre dritte Yacht wo kaufen können. Wenn ihr die scheisse freiwillig mitmacht ist das euer Problem nicht mit mir.;nothing
945894425448981;Viel Spaß;nothing
857822477589510;"Der Satz "" Pegida demonstriert für Toleranz sie Armleuchter"" ist ein Widerspruch in sich selbst. 6, setzen !";nothing
982641935107563;das kommt noch dazu.....vorallem,wo sind da die ganzen vielen Frauen und Kinder????ich sehe KAMPFBEREITE,SUPERFITTE JUNGE KERLE;nothing
1010843805620709;Das ist euer Problem. Ihr seid nicht die Mitte. Ich habe auch Bedenken und bin der Meinung, dass einiges nicht richtig läuft. Aber gerade mit solchem dummen Geschwätz enttarnt ihr euch. Ihr seid Homophob? Dann könnt ihr dem IS die Hand reichen, die köpfen und foltern Homosexuelle. Hier sieht man klar, dass ihr entweder dumm oder rechstsextrem seid. Beides repräsentiert nicht das Volk, das ihr ja laut euren Parolen sein wollt. Und gerade dieser Hippster versucht was vom kämpfen zu erzählen? Ich lach mich tot. Schwule Soldaten? Ja, will ich! Die leisten mehr für das Volk als ihr es jemals leisten werdet!;nothing
856864807685277;"Axel Stone auch ihre Ressourcen an ""freiwilligen"" sind begrenzt! Und so eine dumme Herde nehmen die mit kusshand! Aber ob die auch die arbeitsanforderungen genügen das weiß ich noch nicht so recht";nothing
985426038162486;Jannik Heinicke;nothing
862037903834634;Wir 2 sind doch eh bald islamisiert... dann kämpfen wir für dieselbe Sache :);nothing
996225753749181;Demonstrieren außerhalb vom Dienst ist erlaubt;nothing
1065902480114841;war die Hütte im Hintergrund, mit dem offenen Dach, ein politisches Zentrum oder ein Treffpunkt der linken Zecken ? Für diese Versager sind doch diese Lappen am Zaun gedacht !!!;nothing
993956873976069;warum bitten? ARSCHTRITT UND HARTZ4;other
856774151027676;ARD und ZDF fühlen sich ertappt und rudern in ihrer Berichterstattung dezent zurück Richtung Objektivität.Dennoch man darf ihnen nie wieder was glauben ohne genaue Prüfung!;nothing
857563094282115;https://www.facebook.com/video.php?v=904826999552025&set=vb.100000742003408&type=2&theater&notif_t=video_processed;nothing
1065264190178670;Morgen steht dann im Kölner Express, ein obdachloser Strassenmusikant hätte sich bei der Polizei gemeldet, er habe ihm die Gitarre schenken wollen weil er ihm so leid getan hätte.....^^ LOL;nothing
857014904336934;Mir fällt auf, das viele einfach nicht wissen, was Anstand ist. Mag sein das ich vielleicht etwas altmodisch bin, aber mit Sicherheit kein Rassist oder ähnliches! Wem kann man den heute noch vertrauen? Ich bin froh, das es Menschen gibt, die wie ich 89, auf die Straße gehen und auf die Missstände in unserem Land aufmerksam machen. In einer Zeit wo die Politik am Volk vorbei regiert ist es mehr als notwendig, das sich etwas verändert. Auch ich habe Angst, wie viele auch, das das was ich mir über Jahre Aufgebaut habe umsonst war. Ich möchte meinen Kindern einfach eine Zukunft bieten können und sehe mit Sicherheit nicht zu wie sie kaputt geht. Und wenn da jemand auf die Pegida schimpft kann ich bloß sagen: schaut euch erst einmal in den eigenen Reihen um.;nothing
991236720914751;einfach nur Super;nothing
861995590505532;Karla du Fake, heul leise!;nothing
857594420945649;ein grund mehr das man weiter aufrütteln sollte...;nothing
946629355375488;wenn die dich Nazi schimpfen dann nenn die doch beim namen, Sozialschmarotzer und rassistische Terroristen. was anderes sind die nämlich nicht. Wenn die ein Heimatgefühl hätten wären die da geblieben.;nothing
991258864245870;https://www.youtube.com/watch?feature=youtu.be&v=oTcHj4Is3js&app=desktop;nothing
1063239317047824;wird bald wieder rumlaufen;nothing
1065199426851813;bitte weiter lachen!!!;nothing
1035796446458778;Richtig! Taha Tek  Wer andere Menschen respektiert, der verdient auch Respekt. Pegida will die Menschen nur wachrütteln! Ohne Gewalt! Deshalb die Hymne und Fahnen . Oder findest du die jetzigen Handlungen der Politiker richtig? Kannst du dir vorstellen, dass so viele Menschen aus unterschiedlichen Kulturen, mit unterschiedlichen Wertevorstellungen und unterschiedlichen Religionen so integriert werden können, dass sie sich unserem Leben, unserer Kultur und unserer Toleranz anpassen? ( ganz davon abgesehen, dass die Flüchtlinge das garnicht wollen)  Ich nicht!;nothing
1095921723779583;Injustice? Build your own civilisation you pricks.;nothing
858388070866284;"Kann ich nur zurück geben ;)";nothing
1088400197865069;Da geht uns doch jemand mit gutem Beispiel voran, dem es zu folgen gilt. 1 Jahr geht schnell vorbei und eins ist sicher,  die Lage wird sich noch verschlimmern.;nothing
885880924783665;Und das bestimmt ein Herr Erwin?lächerlich;nothing
977045455667211;Selbst in Österreich,Italien,Frankreich,Tschechien,Slovakei fühlen die Flüchtlinge bedroht und unsicher und es ist immer wieder schön zu sehen, wenn Menschen der Sicherheit sicher durch so viele sichere Staaten entfliehen konnten und sicher in noch sicherer Sicherheit (materieller) ankommen.;nothing
856737874364637;???? ?????? !!!;nothing
855034601201631;Eure Dummheit;nothing
1012249965480093;Weiß doch mittlerweile jeder klar denkende Mensch wie die Linken ticken... die haben nen IQ von ner Kastanie, ähm ja sorry an alle Kastanien, das habt ihr nicht verdient mit denen verglichen zu werden...;nothing
1007136965991393;Ausser Putin  sind alle Koranarschkriecher;nothing
881995138505577;"Wie war das gleich nochmal...
Beiße nicht die Hand die dich füttert 
Oder so ähnlich :)";nothing
987855351252888;Karin das kann durchaus passieren und wenn es nur vorübergehend in den Winterferien ist. Und zur Not werden die Winterferien bis März verlängert.;nothing
1123544627683959;"Mal nur ein Gedanke, wie oft beißt ein Hund die Hand die ihn füttert,  bevor er eingeschläfert wird? 
Wie oft dürfen Politiker die Hand beißen, die sie füttert?";nothing
857267960978295;"Es ist echt krass wie dumm viel deutsche schon sind, nicht mal für die eigene Leute was über. 
Aber für andere sich wie Hektor in die Buletten schmeißen.";nothing
856800091025082;[@IND].  Ihre Unterstellungen sind schlicht falsch und sollten doch, eben wegen Ihrer Bildungsbiografie, nicht in billiger Mutmaßung münden. Welchen Punkt des Papiers sollte man denn nicht verstehen können ? Haben Sie denn einen regen Kontakt zu grösseren Städten ? Die Islamisierung nimmt leider kaum Arbeitsplätze weg. Ihre Argumentation klingt für mich eher als eine, welche ich unüberlegten Gutmenschen zuschreiben würde.;nothing
1064769873561435;Stimmt sogar! Meine Tochter war auf Schule und Gymnasium in rein Deutschen Bildungseinrichtungen.;nothing
876577309047360;Denke ich auch.;nothing
855027897868968;"Jo, jo, jo ! Danke, danke ,danke! Bin auf ""stand by"". Ich komme hin. ...Eine dresdner ""Omi""";nothing
1111669778871444;Ich bin auch für PEGIDA, aber nur durch die Teilnahme an Wahlen kann man etwas ändern!;nothing
858373474201077;"Eure ""Spaziergänge"" behindern sehr viele Pendler und sind einfach nur noch nervig, wenn eure asozialen Anhänger die Innenstädte blockieren! Trefft Euch doch zum ""Wissensaustausch"" in privaten Einrichtungen und nervt nicht die Bevölkerung.., fährt man in den Urlaub, so muss man sich schon fast schämen Deutsche zu sein, aufgrund eurer ausländerfeindlichen Aktionen!";nothing
876862805685477;Das stimmt!;nothing
861977637173994;"Für PEGIDA geh ich sogar spazieren. ;-)";nothing
1043771505661272;"Was wollen wir nun von diesem Herrn halten ?http://www.lvz.de/Mitteldeutschland/News/Tillich-Sind-zu-idealistisch-an-Fluechtlingskrise-herangegangen
Erst analyisert er scharfsinnig und treffend die Lage und spricht das Ergebnis für seine Verhltnisse verblüffend klar aus - um letztlich doch wieder auf die einzudreschen, die genau davor seit Monaten warnen.";nothing
1057794787592277;My country, so beautiful  :);nothing
983026578402432;Amel Bajraktarevic Auch so eine Klugscheißerin oder Klugscheißer?;nothing
925627200809037;Pegida wird weiter Leben.Wartet mal den Herbst ab.;nothing
1063749530330136;Deshalb haben die in dem grün gekennzeichneten Freistaat 4o Jahre so gute Autos aus Pappe gebaut: Da brauchte man viel Mathe. Vielleicht kann mir das ja einer mal erklàren was man 40 Jahre an der gleichen Fahrpappe berechnen kann  als Ingenieur ? Ihr wart und seid die besten der Welt !!!!  PS: Euren Senf kann man essen, der kommt halt aus Budyšin !!!;nothing
1064049030300186;Solche Menschen wie Stefan Busch haben regelrecht in der schule geschlafen oder geschwänzt. 1989 das hat nichts mit asyl zu tun. Wir hatten bis 1945 ein Deutschland was geteilt wurden ist und das nicht mal von uns deutschen selbst. Und was den Soli betrifft. Ostdeutschland bekommt für die Gemeinden die Hälfte an Geld wie westdeutsche Gemeinden und hat aber sehr wenig Schulden. Und der Soli wird schon längst nicht mehr für Aufbau Ost genommen. Und was die gesetzliche Rentenversicherung angeht.die ist für die jetzigen Rentner. Und meine ortsansässige schule ist unter den 5 besten Schulen Deutschlands und ich wohne in Sachsen. Herr Busch würde ich Ihnen empfehlen zum lernen. Und wir gehen hier nicht wegen Flüchtlinge auf die Straße sondern der gesamten fehlpolitik.;nothing
856882167683541;Kommt bitte alle wieder!;nothing
855056517866106;Alter Schwede! Was habt ihr alle genommen?! Wie heißt das? Das will ich auf keinen Fall haben!?????;nothing
888306681207756;Super Frau;nothing
862099493828475;"Neues

F L U G B L A T T

zur

L U E G E N P R E S S E

bei

www.bund-gegen-anpassung.com

herunter laden!";nothing
1124640227574399;Gänsemarkt bekommen;nothing
1134097763295312;Die soll mal ihr Volk kennen lernen;nothing
1007760945928995;Deutsche wurden bewußt in diese Einsätze geschickt, weil sie Soldaten sind und der Regierung dienen! auch die Linken stimmten Afghanistan zu.....wo soll das hinführen??;nothing
857348474303577;...Sagt ein gaul. dies zum Thema fake....;nothing
856752441029847;Es waren 2 türken.....was nu Anja.....us deine kleine heile Welt nun zusammen gebrochen? Werde mal langsam wach und mach die augen auf.;nothing
857175977654160;"Lieber NICoo du kleiner Schlaumeier kommst dir wohl recht tough vor. Jeder Blinde und einigermassen mit Verstand gesegnete Mitbürger dieses Landes merkt mit der kleinen Zehe auf was du mit deiner Fragestellung hinaus willst. Klar ist vieles im Programm der Linken aber auch in den Programmen anderer Parteien .Es hat sich aber ein Fehler eingeschlichen zum einen sind alle Parteien gleichgeschaltet (bis auf manche Themen "" die Linke"") zum anderen sind sie Marionetten der US-Regierung . Was das mit den migranten und asylsuchenden angeht  ist es ganz einfach zu erklären es liegt auch ein Schwerpunkt auf die Zuwanderung von nichteuropäischen Migranten und auf die strikte Umsetzung von deutschem Asylrecht, wenn sich 600.000 abgelehnte Zuwanderer hier aufhalten hat das nichts mehr mit asyl zu tun bedürftigen werden zugang zu mitteln für kleidung unterkunft und betreuung dadurch noch schwerer gemacht und die logistische n Vorausetzungen erschwert. Sonst noch was?";nothing
1095899267115162;..die intelligenten Fachkräfte von Morgen, die Deutschland retten sollen...!? Deutschland....Quo vadis..???;nothing
1094622543909501;Dort,wo es brennt(Connewitz,Leipziger Osten),würde man in dieser Stadt nie eine Genehmigung für friedliche Proteste bekommen.Dem SPD-Jung aus dem Westen sei Dank.Dresden ist offener??;nothing
1063729243665498;je roter desto dümmer ?? ... wobei die Grüne auch nich unbedingt schlau sind ??????;nothing
1123638981007857;Lakaien...;nothing
858315960873495;um welche einwanderer es dabei handel - lass ich mal offen;nothing
882678955103862;Einer weniger...;nothing
857396240965467;https://www.change.org/p/bundestag-st%C3%A4rkung-der-direkten-demokratie-auf-bundesebene-durch-einf%C3%BChrung-von-volksentscheiden?after_sign_exp=member_sponsored_donation;nothing
1010778128960610;Die beiden Clowns rennen als erster weg...;nothing
857224040982687;https://www.youtube.com/watch?v=jOQ_NJNLa5k;nothing
857221947649563;... es gibt nicht nur schwarz-weiß ... und in die Opferrolle stellt sich wohl grad jeder ...;nothing
855209531184138;Hier passiert erst was wenn in Dresden 1 Mio spazieren gehen;nothing
855696027802155;"Kleine Definition von ""Wir sind das Volk"": Das Volk ist das was unter der  Regierung steht. also sind wir das Volk, klare Sache. Und auch ""Dresden  ist weltoffen und bunt"".. da werden die Tatsachen verdreht. Heißt das nur weil ich mich -speziell dieser- Bewegung anschließe die eine Veränderung in der  Politik möchte, bin ich nicht mehr ""weltoffen und bunt""? Wer maßt sich  nun an mir dieses abzusprechen?";nothing
1010765858961837;Aber PEGIDA oder Was?;nothing
935467936491630;Mein Ehrenwerter Vater hat heute Geburtstag und auch ihm wurde dieser Ehrenvoller Gedenkwürdiger Tag gestohlen, auf dass er noch lange seine kümmerliche Rente erleben kann .;nothing
1010871452284611;Zwei Vollpfosten die niemand braucht. Zugegeben sie erfreuen sich einer gewissen Beliebtheit.;nothing
857829467588811;lass sie boxxen;call2violence
1134168909954864;Danke für die Info, du Klumpen;nothing
982641451774278;5 Euro für Ungarn.;nothing
855000631205028;Super Video! Weiter so!????;nothing
1012423085462781;"Hat ja funktioniert haben die intelligentsbolzen was zum äußern
Und beleidigen ich habe euch alle lieb einen bombenfreien oder Terror freien Sonntag wünsche ich allen menschen";nothing
966947220010368;Du hast sie wohl nicht alle, Brandt. Bist wohl zu lange im Dunkeln rumgefahren, linker Kasper.;nothing
1105462862825469;Prima in den islamischen Ländern Schlachten sie Christen und hier dürfen Moscheen bauen. Das hat nichts mit Toleranz zu tun, sondern mit Akzeptanz der Christen Morde.;nothing
1134113673293721;"Uh Fangfrage: warum du auch nicht wenn du denkst du wüsstest alles besser. 
PS: hast den Sinn meiner Anmerkung nicht verstanden.";nothing
982646065107150;"Moment mal.... Die Serben haben genug eigene Probleme und sind absolut finanzschwach, sie müssen zwangsläufig alle Flüchtlinge so schnell wie möglich wieder ""loswerden""";nothing
1010342855670804;André Weber - du Spacko regst dich über Inhalte des Islam auf? Mit Aufrufen zum Mord? du tickst doch nicht richtig...;nothing
1064990366872719;Ich lach mich tot ??;nothing
1011213355583754;Das Merkel hat ja Gott sei Dank sich nicht vermehrt aber die könnte ihre blödeste Tochter sein;nothing
857351027636655;Dass ihr euch ùberhaupt mit diesen Fakeprofilen unterhaltet...das sind feige Schmarotzer die sich um Netz verstecken und ein grosses Maul haben...zu feige um sich zu zeigen..ignoriert einfach diesen Abfall..;nothing
1007268392644917;Aaaabwarten. Beruhigungspille!!;nothing
858307274207697;"Pegida Canada:
 There  are  less mosques here than in Europe, but they are popping up more and  more.  Our population is about half of the UK, very large country and  spread out.  Many of us see the danger of Islam, we see what is  happening in Europe,  and the attacks we had in Ottawa in October really  shook the country.  But, there is also much complacency in North  America, people don't see the danger. We want to try and change that.  That is why we want to support what is happening there. We wish you so  much success!
 vor 6 Stunden";nothing
993857407319349;Es geht ganz einfach dass WIR als VOLK mitreden möchten und nicht alles über unsere Köpfe hinweg bestimmt wird. Selbst bei der Einführung des Euro oder Beitritt EU wurden wir nicht gefragt. In anderen Ländern gab es dazu eine Volksabstimmung. Wurden wir nicht 1989  MÜNDIGE BÜRGER, was ist nun damit? Wenn ich mir dass alles überlege, ist es wieder genau so.;nothing
1152515114786910;Solch eine AWO werden wir abschaffen.;nothing
991236607581429;Werdet mehr mit jeder Woche!!! Eines Tages soll man sagen, von euch ging der Wandel zum Guten aus, als Alles verloren geglaubt war.;nothing
861953357176422;Till Grossmann Till Grossmann;nothing
856864884351936;"Naja ich kann da schon kommentieren, und ich hab die Seite auch nicht geliked;)";nothing
1058213927550363;wird doch noch schlimer,jetzt haben se noch die inder eingeladen,deutschland hat platz und arbeit für alle;nothing
1052454194793003;Die Poizei hat schon genug zu tun , die wollen auch mal einen Familientag haben, also legt mans zusammen. Die Antifa hätte ja sonst auch keine Contrademo. Wegen den 3 Hanseln einen ganzen Tag vergeuden, lohnt bei der Polizei auch nicht.;nothing
1123546867683735;So sind sie, unsere Musterdemokraten. Abwählen! !;nothing
935663816472042;"Dass Sie zwischen Verein, Fangruppierung und Randalierer differenzieren können, liegt einzig und allein an Ihrer Auffassungsgabe.

Ein schönes Beispiel war gestern der Verhaftung im Haus von Pierre Vogel. Obwohl der besagte Hassprediger für viele Menschen der Inbegriff des ""bösen Islams"" ist, wurde er nicht verhaftet, sondern nur ein anderer Salafist. Dass es in jeder Religion radikale Randgruppen geben kann und geben wird, ist hinreichend bekannt. Es liegt nun an den mehrheitlich friedlichen Religiösen, den extremen Teil auszugrenzen. Es muss dem Islam (was auch immer das genau ist) gelingen, sich von Terror - und was sonst noch Negatives angelastet wird - zu distanzieren und eben jenen Grundgedanken in der Welt zu manifestieren.
Am Beispiel Fußball sieht man leider, dass dies nur schwer möglich ist.

Ihre Fragen lasse ich einfach mal im Raum stehen, da ich kein Islamkritiker bin, sondern ganz andere Beweggründe hinsichtlich PEGIDA habe. Ich bin vielmehr ""systemkritisch"" in Bezug auf den (öffentlichen) Umgang mit PEGIDA (und dem Asylthema allgemein). Sei es inszenierte Gegenproteste und/oder mediale Kampagnen.";nothing
856889544349470;Leute das wird realität, wenn wir  uns nicht zusammenschliessen;nothing
857637457608012;Danke für den Hinweis, wir werden ihn uns zu Herzen nehmen.;nothing
882070318498059;"Das nennt man Satire. Es gibt natürlich keine derartige Regierungsform. Es muss immer eine -- um es gelinde auszudrücken:  sanft aber bestimmt gesteuerte -- Richtungsweisung existieren. Das ging gerade eben ein bischen in die ""Binsen"". grins     Es zu korrigieren, sehe ich als eine gesellschaftliche Pflicht an.";nothing
1124461740925581;I love your national anthem! I would like Germany always should be Germany, I would like Europe continues being Europe. I can see your country is waking up, I would like my country does it some day...Viva Alemania! Islam out of Europe!;nothing
857342180970873;"Wie viele der Leute hier waren schon mal in Köln? Wie viele davon hatten dort eine schlechte Begegnung mit nicht deutsch stämmigen Menschen?
Ich komme aus der Ecke und muss sagen, dass ich seit dem ich in Dresden lebe einen richtigen Hass auf Rassismus entwickelt habe.
Danke euch lieben Ossis";nothing
982641438440946;Das ist ein Angriff auf das souveräne Ungarn!;nothing
858084967563261;Ich habe sie nicht gesehen, das tue ich mir schon eine ganze Weile nicht mehr an, das schont die Nerven.;nothing
963566250348465;Bitte Punkt 1 lesen !;nothing
856752394363185;"Und habt ihr neben euren ja ach so tollen ""Argumenten"" auch mal Lösungsvorschläge...reden kann ja jeder!";nothing
857275074310917;Ist im Prinzip egal. Nervt nur, dass bei ausländischen Opfern eine gigantische Propaganda abläuft und bei deutschen Opfern das alles irgendwie kein Problem ist.....;nothing
962166687155088;haha :-D geiles Bild;nothing
1056995137672242;"Ich denke, wenn die ersten Unruhen hier anfangen, werden Asylforderer zu Zehntausenden oder zu Hunderttausenden Deutschland den Rücken kehren!  Besonders dann, wenn wir ausgeblutet sind und es finanziell nichts mehr zu holen gibt.  
Manche Orientalische Christen, die hier weiter verfolgt werden, sind schon wieder auf der Flucht - von Deutschland weg.  Und das erfüllt mich mit Scham!";nothing
856737977697960;Grosses dankeschön an dresden!!! Glück auf aus dortmund. ????;nothing
945823665456057;[@IND], du solltest weniger Zeit bei Facebook verbringen! Identitätsdiebstahl ist zwar nicht strafbar aber durchaus verpönt!;nothing
985374851500938;????;nothing
991254887579601;Versucht mal teilnehmer Zahlen zu schätzen.;nothing
1065946923443730;"liest siech für mich wie ""Sachsen muss besser gehirngewaschen werden""... ich weiß nicht was schlimmer/ist: der Osten ohne diesem Flüchtlingsdrama oder die Meinungsdiktatur des Westens.....";nothing
1123549294350159;Wenn es nach euch ginge, würde garnicht mehr gewählt..,;nothing
985367931501630;Danke Dresden ????;nothing
1012898355415254;Oskar Siwka Wo ist Pegida eine radikale Gruppierung? Die Gewaltbereiten standen meist auf der anderen Seite... Bei Pegida sind Menschen aus unterschiedlichsten Bevölkerungsschichten dabei.;nothing
862070257164732;"Benji... geh doch einfach deine Pickel ausdrücken. ;-)";nothing
985369591501464;Super Sache...lg nach Dresden;nothing
858293077542450;aha, von Zionisten also. Wer sich das einredet, der glaubt es am Ende sogar....;nothing
1010181439020279;Tatjana du bist einfach super!!! Du bist einige der Wenigen die in diesem ganzen Chaos noch klar denken und beurteilen können. Mach weiter so! Gemeinsam sind wir stark...;nothing
857253320979759;Menschen wie Hamit Yurtseven braucht das Land!;nothing
855452237826534;Schreibs doch aus...;nothing
857198564318568;Deutschlandfahnen sind gern gesehen.;nothing
857465200958571;das hat natürlich absolut nichts mit islam zu tun;nothing
968158123222611;Hallo Jens, ich teile ihre Ansicht, anders wäre meine Antwort nicht ausgefallen, angeblich soll es eine Integration geben? Hmm, dann müssen nun die Glaubensrichtungen getrennt werden? Und das sagt ein Linker, das ist eien Bankroterklärung hoch10! Damit muss doch jeden klar sein, das diese Regierung nichts mehr im Griff hat, jetzt wird es Zeit!!! Alle zusammen am Montag und überall , wir müssennun Druck machen. Dazu muss ich an jeden appelieren, keine Distanzierung mehr, das Ziel ist das selbe, gemeinsam schaffen wir das!;nothing
1095966827108406;Haben die keine Gülle, zum vertreiben?;nothing
856888224349602;Was kann Pegida dafür, dass sich diese Gruppierung dazu gesellt?;nothing
856847194353705;na und, da sind die Besten der Besten, selbst wenn es nur 10000 wären.....läuft und kann unser Land evtl. retten;nothing
1035124343192655;"Es muss was passieren, aber was??? 

Wie will man was ändern? Was muss passieren? Da gibt es bestimmt einige Möglichkeiten, aber am Ende ist die Zukunft UNSERER Kinder gefährdet.. Ich halte nichts von der Religion und denke, dass man heutzutage keine Religion braucht um ein guter Mensch zu sein. Früher waren es Gesetze und eventuell notwendig.. Ich muss aber nicht gläubig sein um zu wissen, dass klauen oder ähnliches eine Straftat und nicht akzeptabel ist..";nothing
856743074364117;Wird wohl nicht passieren! Die haben Angst, dass noch mehr aufwachen!;nothing
1107874059251016;wiedermal die ganze linksgrünversiffte Studentschaft beim Sitzstreik :-);nothing
856775294360895;0177 4854121;nothing
1065227536849002;Die Invasoren sollten lieber mal den Weg nach Hause finden.;nothing
857617960943295;Wieso Luegenpresse Timo?;nothing
1035122473192842;Support from Poland! <3;nothing
882676331770791;"Bedauerliches Einzelfällchen®

Wir wittern einen rechtsradikalen Hintergrund! ??";nothing
993509030687520;Mich schaudert es gerade richtig. Das die demo von links grün organisiert wurde, hat der bescheuerte schmierfink vom spiegel überhaupt nicht auf dem schirm..   man ist der bedauernswert blöd...;nothing
1013065785398511;Die CSU ist nur Opium für die Bevölkerung,aber kein handeln;nothing
857587247613033;Wenn ich für was stehe kann ich auch mein Gesicht  zeigen und für das einstehen für was ich stehe;nothing
1111315162240239;In Deutschland  will  man das Bargeld abschaffen  das entrüstet viele leider nicht , wenn man hier aber auf eine Chipkarte umstellt , geht ein Sturm der Entrüstung los , was ist das für ein krankes Land geworden.;nothing
855049751200116;welche post?...da ist ja jede brieftaube schneller die angeschossen wird!;nothing
1012439928794430;Andreas Schleicher Der Ossi ist schlau und stellt sich dumm,beim Wessi ist es anders rum!;nothing
882700308435060;-1;nothing
982668405104916;Da platzt die Asylantenkönigin sicher vor Stolz, wenn sie IHR zukünftiges Volk so kämpfen sieht.. mom i geh mal kotzen.......;nothing
862611490443942;Wenn es einem ans Leben geht hört wohl die Nächstenliebe auf. Nur weil man Christ ist muss man nicht die andere Wange auch noch hinhalten. Christen sind keine besseren Menschen und haben wie jeder andere auch, das Recht zu sagen, bis hier hin und nicht weiter.;nothing
1123702854334803;Wenn es um Ihre Posten alle 4 Jahre geht, sind wir wieder gut genug zum wählen.;nothing
935485073156583;Ihr seit ganz klar ein Fall für den 'Der goldene Aluhut;nothing
888201271218297;Na, Goethe zum Beispiel hatte kein Problem mit dem Islam. - Lauf mal durch Dresden und schau dich um, was es da an Kultur gibt. Und dann guck mal, wer das jeweils organisiert. Ist da irgend ein Rechter dabei?! Geh mal in Vereine, die sich sozial engagieren, was sind da für Leute? Weltoffene oder Weltverschlossene? Lebt unser Land von den Angsthasen, die vor allem Fremdem weglaufen oder von denen, die sich kreativ betätigen, neue Ideen haben und keine Angst vor Fremdem. Wo werden Innovationen gemacht, die die Wirtschaft voranbringen? In einen Dorf mit 80% NPD oder in einer Stadt wie beispielsweise Freiburg?;nothing
856833417688416;Weiter so, lasst euch nicht beirren.;nothing
881954345176323;Vorzeigeunternehmer;nothing
894834950554929;Zahlen hin oder her.ich selbst kenne eine aeltere dame die von jenen begrabscht wurde.anzeige.eingestellt wegen geringfuegigkeit;other
857167690988322;Das war doppelmord, an maria Maria und ihrem Baby !!! wenn ich an die Tat denke werde ich immer wieder wütend, und aggressiv ....was die beiden in diesen Minuten durch gemacht haben kann man sich nicht vor stellen...diese Bestien , diese Mörder ....die beiden Türken sollten in der Hölle schmoren!!!!!!;support
856921581012933;"warum ich ab jetzt kein fan mehr von Pegida deutschland bin unter anderem weil pegida aus ""Lügenpresse"" nun ""Presse-Lügner."" macht. Einfach zu sich stehen, mann muss und darf sich nicht so aendern damit alle einen moegen koennen denn wenn das passiert mag niemand mehr einen.";nothing
857333117638446;Das ist der Spezialtrupp der Merkel, die werden extra unten in Syrien ausgebildet und stehen als inoffizielle  Einheit unter Staatsschutz.;nothing
1012942818744141;Kein wunder, dass die schweigen. Laufen ja auch hinter der Guillotine her und schweigen sich dann aus.;nothing
982741518430938;Joel lueg das moll ah...;nothing
1010837305621359;Besteht immer noch dir Chance, dass sich ein paar totlachen;nothing
945451042159986;Ja stimmt,aber keiner von uns weiß hundertprozentig, ob auch versucht wird Wähler zu kaufen;nothing
968010563237367;"https://m.facebook.com/l.php?u=https%3A%2F%2Fm.youtube.com%2Fwatch%3Fv%3D2UEDyyT_R5g&h=TAQFxmFNI&s=1 

Es gibt auch keine freiheit...";nothing
858023834236041;Gleich wieder die Relativierungen, typisch Muslime.;nothing
857612684277156;Also wenn RTL gegen Pegida ist, dann bin ich dafür!;nothing
857300554308369;Wo ist eure Trauer wo ist eure Wut?;nothing
