id;description;c2a
857372597634498;Hachherrje, was ist denn mit dir los ? Hör auf, dieses Zeug zu nehmen, lass dir was anderes verschreiben, ehe es zu spät ist.;FALSE
856905524347872;Das ist mir schon bewusst... denn andere würde der Admin hier nicht dulden;FALSE
857990207572737;Martin s. Horn sollingen 1993 GOOGLE!;TRUE
1067815666590189;Bitte, bitte, Klaus Ehm, nicht Merkelchen schreiben! Da denkt man an ein süßes kleines Ferkelchen. Für uns ist es eine hässliche, verlogene, schandhafte Frau!;FALSE
857929397578818;Ljudmila ist pegida Anhänger, sieht man an den Augenbrauen:);FALSE
946658702039220;Dann soll er doch die Fluechtlinge aufnehmen wenn er genug Platz hat;TRUE
1055754277796328;Was ist denn Ihrer Meinung nach der richtige Umgang mit den Flüchtlingen - insbesondere jenen, die aus Kriegsgebieten kommen? Denn dass diese in ihre Heimat zurückgeschickt werden, ist vermutlich auch nicht in Ihrem Interesse. Worin besteht unsere Nationalkultur? Und inwiefern glauben Sie, dass diese ausgelöscht und nicht nur verändert wird?;FALSE
982779715093785;die ungarische polizei tut das, was die deutsche polizei nicht ( mehr) kann oder besser gesagt nicht darf :  ihre grenzen schützen !!;FALSE
857023144336110;"nein, das wäre dann Diskriminierung aber kein Rassismus ;)";FALSE
1010732555631834;"(...)Joko und Klaas werden euch nicht verteidigen - Joko und Klaas werden nicht für uns da sein, wenn die Barbaren durch unsere Straßen marschieren.(...)

#Klartext #JoghurtUndKlaus #Fernsehclowns #FernseherAUS #Deppenalarm

 (...)Und die Generation Y und die noch jüngeren Kinder, die nach uns kommen, werden uns nicht verteidigen können. Die metrosexuellen Männer mit geöltem Spitzbärtchen, gepuderter Nase und gezupften Augenbrauen werden nicht kämpfen. Diese körperlich erwachsenen „Kinder“ werden nicht mit der Waffe vor der nicht vorhandenen Familie stehen und das eigene Haus und Land schützen können oder wollen. Generation Hipster und die Spaßgesellschaft wird sich beim bloßen Anblick eines schwarzbärtigen islamischen Kriegers in die Hosen pissen und in eine Schockstarre verfallen, welche dann auch bald in Totenstarre übergehen dürfte. Das oder die Bückhaltung des zukünftigen Sklaven.

Fernsehclowns wie Joko und Klaas, Stefan Raab und Hassknecht und wie sie alle heißen, werden nicht kommen, wenn Unschuldige auf den Straßen massakriert werden. Die werden nicht da sein, wenn man ihnen die Haustür eintritt, die Kehle durchschneidet oder die Hände abhackt. Die sind dann in ihren Luxusvillen und leben hinter Stacheldraht oder flüchten gar ins Ausland, von wo aus sie dann ihr Facebook-Profibild in ein „Peace-Symbol“ verwandeln und alle Menschen zu mehr Vernunft und Humanität aufrufen. Aus der Sicherheit des eigenen Bunkers heraus werden die Reichen und Prominenten dann auf das elende Volk im Bürgerkriegs Europa zeigen, dass sich mit Händen und Füßen gegen die eigene Vernichtung wehrt.(...)

#PEGIDA #AufDieStraße";FALSE
885815594790198;".... und so sieht ""friedlicher Protest"" von links aus!!!! Die Rede ist von DEMONSTRATION??!!!UND JA, darauf habe ich gewartet, so siehts aus wenn dieses Klientel vom RECHT gebrauch macht... ABARTIG!!!";FALSE
1095903020448120;Manuel Roemer unfassbar;FALSE
1007281789310244;Und dann dürfen die hier weiter machen weil wir hier jede Nation haben,ausser n Paar Deutsche-toll.;FALSE
1010741828964240;"Sarah Stolberg du musst nicht"" Sie""sagen, wir können uns hoffentlich"" du""tzen wenn wir das selbe meinen und wollen... ;)";FALSE
858054527566305;Ach jûrgen mûnsterlænder schátzchen in deinem Profil habe ich gerade gelesen wieee sehrrrr du uns tûrken gern hast'!wir tûrken haben solche nazis wie dich auch zum beißen gern!aber nur mit zaziki!!;FALSE
856937481011343;die Weisheit mit Löffeln ??;FALSE
857969747574783;Kim Bunn du spast;FALSE
993924980645925;Sie meint die Helfer schaffen das;FALSE
876284275743330;Die Arbeitsagentur sollte ganz kleine Brötchen backen. Diese Herrschaften sind nicht mal in der Lage, ältere deutsche Arbeitslose mit guter Ausbildung wieder in Lohn und Brot zu vermitteln. Das wollen die dann mit den Heerscharen zumeist ungebildeter Zuwanderer schaffen, die noch nicht mal die deutsche Sprache beherrschen? Die dafür sorgen, dass das Lohndumping in diesem Land noch weiter voranschreitet? Ich kann es nicht begreifen, dass die arbeitende Bevölkerung in Deutschland sich immer weiter ausbeuten lässt.;FALSE
858344844203940;Gerade die Hauptschuldigen der Islamischen Völkerwanderung warnen vor Reisen nach Berlin und Dresden?Im Irak fing das genauso an und entstanden ist ISIS.;FALSE
935265449845212;Schade dass der Vogel dabei nicht erschossen wurde.;FALSE
1035477629823993;Lieber Efe Zehir es werden mehr und mehr. Du denkst der Rest schläft, aber das sieht nur so aus.;FALSE
857534704284954;Bei Pegida läuft. Rückwärts und bergab, aber läuft.;FALSE
945910662114024;Die CSU in Bayern macht das schon richtig. Flüchtlinge dort hin, wo die Kommunisten und vielleicht die Grünen regieren. Keine zusätzlichen Unterkünfte, kein zuätzliches Geld des Steuerzahlers, da die Gutmenschen die 10 bis 20 tausend ausländischen jungen und drahtigen braungebrannten Fachkräfte bei sich zu Hause aufnehmen. Irgendwie habe ich Respekt vor diesen Menschen, eine ganze Stadt nimmt freudig auf. Wohnt nicht auch Fathima Klaudia Roth in München? Da muss es doch in ihrem Haus bunt braun zugehen. Irgendwie liebe ich auch die grünen Spinner, echt hilfsbereit.... München: Daumen hoch!!!!!;FALSE
856841217687636;Ich seh sie eher als Terrororganisation an;FALSE
855028691202222;:-);FALSE
856888294349595;da fragen die sich warum wir auf die Straße gehen, die arme Frau und kein Arsch da oben interessiert das, das wird noch schön geredet, Ehrenmord und sone scheiße. wo bleibt hier die Mahnwache?....stimmt ja ist ja nur ne deutsche, wenn s ein Türke wäre gehen sie sogar selber auf die Straße....so darf es nicht weiter gehen,,,wo bleibt hier die Gerechtigkeit?;FALSE
1064953493543073;Wenn Leute die keinerlei Ahnung von Wirtschaft, Politik und Bildung haben über eben diese diskutieren, einfach zu gute Realsatire;FALSE
1123544627683959;"Mal nur ein Gedanke, wie oft beißt ein Hund die Hand die ihn füttert,  bevor er eingeschläfert wird? 
Wie oft dürfen Politiker die Hand beißen, die sie füttert?";FALSE
1123638981007857;Lakaien...;FALSE
1111599055545183;Genau so ist es die machen sich mehr sorgen um sogenannte Flüchtlinge als über uns;FALSE
856765374361887;"Wie dumm seid ihr hirnverbrannten Schwachköpfige eigentlich?
Merkt ihr nicht dass ihr stolz seid Nazis zusein?";FALSE
982736521764771;Und das sind traumatisierte Schutzsuchende die vor dem Krieg flüchten? Diese Kulturerweiterer bringen uns Krieg und Elend!;FALSE
1107838629254559;Wie war das, die RAF gibts nicht mehr... Hahaha wer's glaubt.....;FALSE
1011533398885083;OOOHHHHHHHHHH schade...kein spaß mehr ......     böse böse   http://www.n-tv.de/sport/fussball/Das-ist-jetzt-wirklich-kein-Spass-mehr-article16390066.html;FALSE
857038197667938;Lustig ?????? kannte i schon kommt gleich nach FRIGIDA;FALSE
857311330973958;Gibt es eigentlich einen objektiven Bericht über das gesetzwidrige Handeln der asozialen Antifanten? Überall liest man über die bösen Rechten, aber was ist mit dieser linken Brut? Ist die etwa vom Staat geschützt?;FALSE
856762394362185;Ja. Offiziell 17300, inoffiziell ca 20000....;FALSE
858611437510614;"Armes Dresden ... 
Komme ich wirklich aus dieser Stadt? Die meisten haben noch nie einem Ausländer die Hand gegeben. Bei Sagenhaften 0.2 % auch kein Wunder. Ausser vielleicht im Urlaub.";FALSE
1124623814242707;Es gibt immer noch genug linke Ratten??;FALSE
856916577680100;"Einer Kommunikation mit Brandenburg aktuell und überhaupt dem RBB stehen folgende Hindernisse entgegen :

- Ausknipsen nicht genehmer Meinungen und Verweigerung einer inhaltlichen Auseinandersetzung.
- Verdacht auf ""braune Soße"".
> Die Programm-Direktorin Nothele des RBB erklärt vom Verfassungsschutz erlaubte Hakenkreuze dürfen gezeigt werden ?!
>> Graphik : Unklar Hakenkreuz in den Mülleimer stecken oder wieder heraus holen !
>> Pegida-Graphik : Das Hakenkreuz liegt unmissverständlich und endgültig am Grund des Mülleimers der Geschichte !

- Der RBB ist in der ARD derjenige Sender,der mit Abstand das meiste ""Nazi""-Spektakel transportiert.
> Verächtlichmachung des Sozialen offenkundig mit der Ablenkung von der Hinterfragung des Sozialen !
>> Mögliche Intention : Sozial benachteiligte Menschen sollen ihr Los annehmen.

- Zunahme der Demokratie-Inkompetenz :
Wenn man einmal vorsätzliches Lügen ausschließt kann es sich nur um fehlende informelle Hintergründe handeln :
> Pegida ist nicht Islam-kritisch sondern Islamisierungs-kritisch und stimmt - so wie in D. praktiziert - da mit dem Islam selber überein !
> Pegida ist nicht ausländerfeindlich sondern stimmt mit dem Islam darin überein,dass der Missbrauch der Ausländer incl. der Muslime in D. nicht hinnehmbar ist
und
ein Jedes baue sein eigenes Land auf und Niemand hat das Recht Menschen - z.B. für seinen eigenen ""Wohlstand"" - abzuwerben.
>> Der islam und Pegida verurteilen die Meinung des dt. Politikers Ralf Stegner,wenn die Menschen lieber nach D. kämen hätten die anderen Länder eben Pech gehabt !?
- ""Willkommens""-""Kultur"" für Kriegs-Flüchtlinge in D. kann nur heuchlerisch sein,da D. an der Auslösung der Flüchtlings-Schicksale beteiligt ist !
> Missbrauch von Kriegs-Flüchtlingen für PR-Shows statt stillschweigend Geborgenheit zu bereiten.

- Weiteres Beispiel für Demokratie-Inkompetenz (immer noch des RBB) fußend auf Analyse-Ergebnissen :
Verbreitung eines Rassismus-Fakes !
> In D. gibt es aus der Normal-Bevölkerung heraus (!) keine Geringschätzung von Menschen nach biologischen Merkmalen !
>> Tatsächliche derartige Vorkommnisse fußen auf der Instrumentalisierung zur Gewalt neigender bzw. sozial extrem benachteiligter Personen mittels gezielten Scharf-Machens.
>>> Die Träger einer solchen Instrumentalisierung sind eher in überbaulichen Strukturen zu suchen denn in demokratischen Parteien incl. der NPD !
> Es gibt eine Geringschätzung von Ausländern mit kommerziellem Hintergrund !
>> Bsp.: Bogdan und seine Rumänen bauen die City-Mall in Berlin auf und kriegen nicht einmal Lohn dafür.
>>> Sie waren bzw. sind tatsächlich immer noch gezwungen in Containern zu ""wohnen"" !";FALSE
857723247599433;Die Bezirksbürgermeisterin von Friedrichshain-Kreuzberg, Monika  Herrmann, will Ferienwohnungen beschlagnahmen und als  Flüchtlingsunterkünfte nutzen.: http://www.morgenpost.de/bezirke/friedrichshain-kreuzberg/article136776932/Monika-Herrmann-will-Ferienwohnungen-beschlagnahmen.html;FALSE
972135369491553;Das ist doch nichts neues und was passiert ?? Werte und Menschenleben sind den doch egal---was wäre wenn Mieter zu schaden gekommen wären ??? Gasexplosion usw.!;FALSE
858344574203967;"[@IND]: Herr Schweitzer-Schütte schrieb ""der typische Pegida Gegner (sic)"".";FALSE
1069081006463655;Kretschmann präsentiert uns ein sicheres kompetentes Auftreten bei gleichzeitig totaler Ahnungslosigkeit und Blödheit. Unfassbar - dieser Politiker ist doch Ministerpräsident oder irre ich mich? Welche Idioten haben den gewählt?;FALSE
1065350046836751;Wir hätten die nach dem Mauerfall auch nicht aufnehmen sollen ,damals haben die noch ihr blechgeld 1:1 bei uns getauscht .wer hat das denn bezahlt.absolute Helden in Sachsen;FALSE
1012967568741666;Die Realität kommt langsam aber sich bei Allen an!;FALSE
1010904258947997;so Sie glauben also, ein Schwuler wäre mehr wert als ein Normalo? da haben wir es doch, so wird gespalten, dem System voll auf den Leim gegangen! diese Genderisierung ist vollkommener Humbug, Hippster, Metrosexuell, woher kommt dieser unsägliche Unfug? von oben, eine Strategie des divide et impera! Schluss mit dieser Spaltung! Einigkeit und Recht und Freiheit!;FALSE
1134095683295520;Schon passiert es war die Hölle ??;FALSE
1063669453671477;Thomas Sprenger: und wieviel MB ein GB hat wahrscheilich auch nicht.;FALSE
1058105694227853;"Kairoer Erklärung der Menschenrechte im Islam
Die Kairoer Erklärung der Menschenrechte im Islam (arabisch ????? ??????? ??? ???? ??????? ?? ???????, DMG I?l?n al-Q?hira ?aula ?uq?q al-ins?n f? l-Isl?m) ist eine 1990 beschlossene Erklärung der Mitgliedsstaaten der Organisation der Islamischen Konferenz, welche die Schar??a als alleinige Grundlage von Menschenrechten definiert. Die Erklärung wird als islamisches Gegenstück zur Allgemeinen Erklärung der Menschenrechte gesehen.";FALSE
856868664351558;N24 ist ja auch nicht Deutsch...sondern Amerikanisch-ciao bella;FALSE
856896897682068;Das macht doch schon russia today;FALSE
963847426987014;Wen soll man Deiner Meinung denn statt dessen dann wählen?;FALSE
1012285048809918;Ist das wirklicht wahr?!;FALSE
857825977589160;Habe niemand Persl. Beleidigt !!!!;FALSE
856811597690598;"SAAAAAUUUUUBBBBBEEEEERRR
DRESDEN ZEIGT WIE ES GEHT.DANKE";FALSE
858349867536771;"EINE ISLAMISIERUNG FINDET NICHT STATT !!                             1. Aufgaben und Ziele des Unterrichts Türkisch als Muttersprache 1.1
Allgemeine Aufgabenbeschreibung
Der Unterricht Türkisch als Muttersprache (TaM) ist Bestandteil der zweisprachigen deutschtürkischen
Erziehung in Grundschulen von Klasse l bis 6 (wenn möglich ab der Vorklasse). Es
handelt sich hierbei um ein Bereicherungsmodell zweisprachigen Lernens. Das Lernen beider
Sprachen und in beiden Sprachen erfolgt nicht in Konkurrenz zueinander; beide Sprachen sollen
sich ergänzen, Unterrichtsteile auf Türkisch und auf Deutsch sollen eng miteinander koordiniert
werden. Die Unterrichtspläne für TaM lehnen sich deshalb am Berliner Grundschulrahmenplan für
das Fach Deutsch an.
Der Unterricht TaM stellt im Rahmen der zweisprachigen Erziehung von Klasse l bis 4 einen
Lernbereich des Vorfachlichen Unterrichts dar und ist dadurch mit allen Lernbereichen des
Vorfachlichen Unterrichts verbunden, insbesondere mit Deutsch, Sachkunde und musischästhetischen
Aufgaben.
Für den Lernbereich TaM sind von Klasse l bis 4 fünf (zusätzliche) Wochenstunden sowie Teile
des zweisprachigen Kooperationsunterrichts vorgesehen. In Klasse 5 und 6 umfasst TaM den
türkischen Fachunterricht mit drei (zusätzlichen) Wochenstunden sowie Teile des zweisprachigen
Kooperationsunterrichts in den Fächern Naturwissenschaften, Geschichte und Erdkunde.
Der Unterricht TaM richtet sich an Schüler, die Türkisch als Erst-/Muttersprache lernen und bei
denen türkische Sprachkenntnisse vorausgesetzt werden können. Dennoch ist davon
auszugehen, dass bei den Schülern die sprachlichen Fähigkeiten in der türkischen Sprache
unterschiedlich entwickelt sind. Der Unterricht TaM hat die Aufgabe, die heterogenen
türkischen Sprachkenntnisse und Fähigkeiten der Schüler in die Unterrichtsplanung
einzubeziehen und entsprechende Materialien zu konzipieren bzw. bereitzustellen.
1.2 Allgemeine jahrgangsübergreifende Ziele des Unterrichts Türkisch als
Muttersprache
Ziel der Zweisprachigen deutsch-türkischen Erziehung ist nach 6 Schuljahren die Ausbildung einer
altersgemäßen funktional ausgeglichenen Zweisprachigkeit, d.h. eine nach
Sprachverwendungsbereichen differenzierte Beherrschung der Erst- und Zweitsprache. Für die
deutsche Sprache bedeutet dies, dass die Schülerinnen und Schüler den sprachlichen
Anforderungen der Oberschule gewachsen sind. Im Türkischen sollen die Grundlagen dafür gelegt
werden, dass die Schülerinnen und Schüler auch nach dem Abschluss der Grundschule selbständig
Türkisch als Schriftsprache nutzen und den Anschluss an die zeitgenössische Schriftkultur finden
können. Ein weiterer Ausbau ihrer Türkischkenntnisse durch Teilnahme am deutsch-türkischen
Oberschulzweig der Staatlichen Europaschule Berlin oder am türkischen Sprachunterricht an
verschiedenen Oberschulen ist wünschenswert.
Der Unterricht TaM stützt sich auf drei wesentliche Funktionen von Sprache:
 die kommunikative Funktion in mündlicher und schriftlicher Form, die den Ausgangspunkt der
gesamten Spracharbeit im Unterricht bildet;
 die erkenntnisstiftende Funktion, die für die Begriffsbildung, die Auseinandersetzung mit
der Zweitsprache Deutsch und auch beim Erwerb der Fachsprachen ab dem 5. Schuljahr von
großer Bedeutung ist;

http://bildungsserver.berlin-brandenburg.de/fileadmin/bbb/themen/zweisprachige_erziehung/Sprachunterricht_Tuerkisch/Unterrichtsplane_Turkisch_als_Muttersprache_TaM_.pdf";FALSE
993506514021105;Cool , die Demo insgeheim von den RECHTEN organisiert! Ich lach mich weg. Alle NAZIS :) http://www.spiegel.de/wirtschaft/soziales/ttip-bei-der-demo-marschieren-rechte-mit-kommentar-a-1057131.html;FALSE
857147350990356;In der Geschichte hat bisher nur ein Mensch geschafft die germanischen Stämme zu Einen ! Und ich meine NICHT  den Kleinen Österreicher !;FALSE
856804791024612;Wirtschaftsflüchtling?;FALSE
857447084293716;"da sehe ich , PEGIDA ist bei dir nicht angekommen. Klar gibt es viele Themen, welche unsere Politik einfach ""vermeidet""......ABER: gegen ""Ausländer"" als Menschen hat niemand etwas.....siehst du die Entwicklung in Deutschland, wie unentschlossen und planlos die aktuelle Politik handelt ?";FALSE
886000311438393;"Selbstverstdl. sind solche Bilder, wie eben diese heutigen, aus Frankfurt, nicht wirklich welche, die man gern sieht. Nur letztlich, geht da nix dran vorbei - es sind die herrschenden, die bereits seit Jahren, einen systematischen Feldzug der Enteignung u. Entrechtung gegen die Bevölkerungen Europas führen. Wenn die fertig sind, wird hier kaum noch einer was zu lachen haben. Das ist ein Fakt, der so sachte auch vom Dümmsten mal verinnerlicht werden sollte. Na klar kann man protestieren, bringt nur nix...""...die Karawane zieht weiter""...wußte weiland bereits Helmut Kohl. Auch die damaligen Proteste in der DDR hätten so rein gar nix bewirkt, wenn Gorbi nicht gesagt hätte ZAUN WEG! Ich hab auch so rein gar nix übrig für Antifanten u. dergl. Gesindel u. Gewalt gilt es weder schönzureden noch zu legitimieren, egal von welcher Seite. In der Geschichte gab es seit jeher blutige Revolutionen - warum gab es diese? Weil es im guten nicht ging. Das sehe ich hier leider auch so sachte heraufziehen. Weil die Bevölkerung es nicht so toll findet, was sie treiben, werden kriminelle Großbanker, Konzerne und das übrige Bilderbergpack kaum auf die Umsetzung ihrer Pläne verzichten - soviel steht mal fest. Und wer Standgerichte fordert, sollte das besser für diese Typen tun.";FALSE
1037724976265925;Hahahhahahhhahah;FALSE
856826761022415;"Hahaa nicht ablenken! ;)";TRUE
1056725551032534;https://m.youtube.com/watch?feature=youtu.be&v=-JjmZ9z3hQg;FALSE
1012241708814252;Hey, verrats nicht ??;FALSE
1044199548951801;https://www.facebook.com/HCStrache/posts/10153576758983591?pnref=story;FALSE
876259042412520;also hier in skandinavien versteht man euch ganz gut :);FALSE
894893980549026;Ca 10000 gefällt mir Angaben auf seiner Seite ... Bei ca. 360000 Freunden und mehr negative Kommentare als befürwortende ?!?! Das zeigt doch das die Leute langsam aufwachen...;FALSE
858011997570558;Steffen (y) So ist es. Die Typen da merken doch garnichts mehr, dass sie immer weniger Deutsche werden. Na ja 70 Jahre US TV führt zu solch Sinnestäuschungen. :);FALSE
998387423533014;Marco Papajewski .. klasse antwort .. respekt vor den inhaltlosesten kommentar ... herr oberlehrer;FALSE
857215960983495;"Und nun Andreas Lorenz? Was willst du uns mitteilen??? Waren das Facharbeiter die damals kamen? Nein, es waren ungelernte Hilfsarbeiter was man auch schnell merkte! Deshalb wurden die Stimmen auch immer lauter, die gegen diese ""Einwanderungswelle"" waren!";FALSE
993918473979909;Und wann wird es keine Merke... mehr geben?;FALSE
885885814783176;Welches Hirn!???;FALSE
962255010479589;"LOL. Sie sind doch diejenige, die Fotos aus dem Zusammenhang reissen, nicht deren Urheberschaft recherchieren, nur damit sie behaupten können, dass Friedhofsschändungen durch Flüchtlinge ""gang und gäbe"" seien (Ihre Wortwahl Fr. Tiergen"") Wenn Sie das Foto auch nur einmal betrachtet hätten, dann hätten Sie sofort stutzig werden müssen. Auch hätten Sie sich die Frage mal stellen sollen,, warum Flüchtlinge sich die Mühe machen, massenweise über eine Friedhofsmauer zu klettern, wenn es doch offene Eingänge gibt. Einmal eine falsche Information gelesen, festgesetzt im Kopf, weil es ja sooo schön ihre Vorurteile bestätigt. Und hier erneut: Sie haben sich nicht die Mühe gemacht, mal nach dem Institut zu googeln, die Ihnen angebotene Information zu hinterfragen. Es passt einfach so schön in Ihr vorurteilsvolles Weltbild.";FALSE
1063288890376200;Sizan Suar 2. Account oder was?;FALSE
876356499069441;"Und vorher versteckt er noch die Hälfte im Nachtschrank;)";FALSE
968132043225219;"Ist das hier ne Diskussion od ne Hetze? 
Wenn ich so etwas lese, da kann ich jedem einzelnen nur noch ins Gesicht spucken! Da brauch ich keine Gehirnhälfte zu nutzen! Und Aussterbende Nazis bleibt ihr trotzdem! Das ist keine Diffamierung sondern nackte Realität!";FALSE
951619634876460;[@IND]. Will jetzt nicht rassistisch klingen. Aber wenn du Dackel vor dem Aussterben retten willst, dann darfst du sie nicht mit Pudeln kreuzen. Dann hast du nach zwei Generationen keine reinrassigen Dackel mehr. Jeder schimpft auf die Juden. Aber die sind zumindest  als Volk einig. Ein harter Kern ist durch die Evolution gegenagen, aber es gibt sie immer noch. Was werden wir in hundert Jahren über das deutsche Volk zu berichten haben?;FALSE
987888984582858;Alte Kleidung....?????.no, no, no...;FALSE
1057693837602372;einfach tun nicht lange reden wären euch sehr dankbar;FALSE
857821084256316;Stümmt;FALSE
1012233862148370;dann sollten alle den das nicht passt fern bleiben und mögen sie auf unsere muslimischen Freunden warten, die dann Stollen und diverse Speckspezialitäten,Erzgebirge Waren in massen kaufen. Glück auf, Dresden!;FALSE
977053892333034;"Carl Friedrich von Weizsäcker:""Der typische Deutsche verteidige sich erst dann, wenn er nichts mehr habe, was sich zu verteidigen lohne"".";FALSE
1134168909954864;Danke für die Info, du Klumpen;FALSE
1111994625505626;Harald Bode Se;FALSE
972255002812923;Robin Nowood , solche Sprüche, wie da im Artikel stehen, sollen auch bestraft werden. Hier wird nicht diskutiert, was man den Menschen antun soll, sondern wie man eine Lösung des Problems herbeiführen könnte. Wenn unsere Politiker auch mal auf die Bedürfnisse des eigenen Volkes eingehen würden. Ansonsten herrscht eigentlich immer noch Meinungsfreiheit.... Nehme ich mal an?? und solange hier nicht zum Völkermord aufgerufen wird, sollte es keine Probleme geben.;FALSE
857344047637353;Und du bist ein Fall fürn Müllhalde!;FALSE
1123729490998806;"Was für ein ""Demokratischer"" Vollpfosten. Ihr Links/Rot Grünen Volksverräter wisst schon sehr gut, warum es immer noch keine vom Deutschen Volke verabschiedete Verfassung gibt und statt dessen immer noch mit einem von den Besatzermächten abgesegneten und teilweise ausgearbeitetem ""Übergangsgesetzt"" das Deutsche Volk verscheissert und kurz gehalten wird. Pfui.";FALSE
1088477237857365;"Ich bin ein Fan von Geert Wilders. Und trotz der vielen Stimmen werden die anderen Parteien alles tun, um ihn zu verhindern. Erst bei 51% und 76 Sitzen für die PVV  hätte er eine Chance. Und die erreicht er niemals, da es auch dort  viel zu viele Gut- und Bessermenschen gibt. Genauso ist es in Frankreich mit Marine Le Pen;  sie schafft es nie.";FALSE
977017132336710;"Ich erzähle Euch mal eine Geschichte von ein paar Freunde, die Zecken und Punks waren.... Inbrünstig ""Pro-Asyl"" vertraten.....usw. - nach Ihrem Umzug nach Neukölln wurden aus ""Links-Autonome"" nahezu ""Rechte""";FALSE
885862278118863;Letzten Samstag Hand in Hand mit der Staatsmacht in Wuppertal, heute bekämpft man sich mal in Frankfurt und am Montag wieder vereint gegen Pegida in Dresden. Wie sagt man doch: Pack schlägt sich, Pack verträgt sich ...;FALSE
951583858213371;1300 zuviel...;FALSE
857903477581410;"Giesela Harms ich bin nicht so weltfremd wie du meinst,  waren vor 6 Jahren in Jerusalem und fort Kamm es bei der der Kontrolle der Reisegruppe zu einen einschneidenden Erlebnis, wir würden dort von 4 Polizisten kontrolliert als sie im Ausweis sahen das wir aus Deutschland kommen sagte einer,  ah ihr Nazis - ein Freund sagte dann Nein wir nicht aber ihr benehmt euch wie welche könnten wir Schlagartig weiter gehen,  Seitdem geht mir ihre Opfer Darstellung
 schon etwas auf die Nieren. Sie versuchen die Palästinenser immer mehr aus ihrem UrsprungIsland zu vertreiben -auch dir Juden waren vertrieben und gehen aber nicht anders mit den Palästiner um.";FALSE
1035155493189540;Erfahren wir nächsten Montag,siehe Livestream Rede von Lutz;FALSE
1010913035613786;Diese sind Manner ohne eier :(;FALSE
1111394838898938;ja natürlich, ich lese sehr gern Märchen....;FALSE
986002914771465;Manche Menschen machen den Wert eines Menschen auch an etwas anderem fest als am Bizeps. Sehe schon, hier herrscht geistige Einöde. Was solls, für solche Deppen wie dich Matthias wird z.B. in Chemnitz gerade ein Fußballstadion gebaut für 27 Millionen. In der Zwischenzeit fehlt es an Gymnasien an Unterrichtsmitteln wie Büchern und Arbeitsheften und die Philharmonie wird zu einen B Orchester abgewertet. -> GG, möge der Pöbel für immer siegen;FALSE
857967920908299;Kim Bunn;FALSE
972167579488332;Alle sind vor dem Gesetz gleich und manche eben etwas gleicher...;FALSE
1121712141200541;Liebe afd macht endlich was dagegen, da ich momentan in stuttgart wohne und hier nur noch schwarze, Araber und Türken sehe und überall dessen Sprache höre und wie die überall rum lungern und die Leute bequatschen. Das ist nicht mehr mein Deutschland überall sieht und hört man dieses pack und ist vergebens auf der suche nach deutschen denn das einzige was man sieht sind Kopftücher und ausländer. Wer immernoch nicht Begriffen hat das uns die aktuelle Politik den Volkstod bringt sollte einmal Urlaub in stuttgart machen und ihm vergeht hören und sehen. Bitte macht was ganz schnell dagegen. Ich fühle mich hier nicht mehr wohl. Danke;TRUE
857552760949815;"Pro Pegida !! 
Es wird erst aufhören wenn sich in Deutschland endlich was ändern wird ! 

Danke das es Pegida gibt und den Menschen endlich die Chance gegeben wird ihre Meinung zu sagen. :)

LASST EUCH ALLE NICHT PROVOZIEREN,
GENAU DAS WOLLEN DIE ANDEREN.. ;)";TRUE
1111624882209267;4,3 Tsd. Aufrufe und nur 424 Gefällt mir Angaben!Ganz ehrlich ich verstehe euch nicht.Angst?!Vor was.Meint ihr es ändert sich was bloß vom zuschauen.Das ist unsere Nationalhymne, kann man da nicht Gefällt mir drücken!;TRUE
1011540485551041;Wie Sind gemäss unserer Kultur, Mentalität Und Zivilisatorischen Entwicklungsstands überhaupt nicht auf derartige Hinterhältigkeit, Kaltblütigkeit, Verlogenheit und Brutalität vorbereitet, noch könnten wir diesem etwas entgegen setzen.;FALSE
877417538963337;hahahah.. RICHTIG !!;FALSE
1111347358903686;die können nur fordern das Pa...;FALSE
1065497540155335;Sandra , die zwei sind nicht naiv ! Das sind schlichtweck Realitätsverweigerer mit null eigenem Denkvermögen ! 5 Posts in dem 4 mal das selbe steht und lesen kann Thor auch nicht und selbst wenn , begreift er nicht was er gelesen hat ! Wenn ich eine Frage stelle Thor ,heißt das nicht das es so ist ,es besteht aber die Möglichkeit ! So wie ihr zwei immer nur die tollen Flüchtlinge seht und jeden Kriminellen ignoriert , sehen wir diejenigen ,welche unser Leben stören und gefährten ! Ihr könnt sie nicht sehen ,weil ihr Merkel und ARD vertraut - wir die Augen offen haben ! Ihr schnallt nicht die einfachsten und stupidesten Lügen , krallt euch an einer Geschichte ,die wahr sein kann ! Ich kann euch zupflasten mit dem Gegenteil - alles aus der Qualitätspresse ! Übrigens Jan Deppenmann steigt mein Blutdruck bei zwei solchem Pfeifen ,wie ihr es seit schon lange nicht mehr , eher ein müdes Lächeln ,weil noch deutlicher wie ihr kann man sich nicht zum August machen !;FALSE
862078220497269;Bespaßen;FALSE
961098263928597;"Nationalisten sind nur bischen zurückgeblieben. Nationalsozialisten bzw. Nazis sind  zurückgeblieben und kriminell.
Pegida ist rechtspopulistisch.";FALSE
1092524794119276;Deutsche Land gute Land nix Arbeit viel Geld. Deren Motto, und hier kämpfen manche Hartz 4 Empfänger ums nackte Überleben;FALSE
