text,label
"bevor dies nach deutschland kommt ziehe ich einen Bürgerkrieg vor. die Merkel muss wech, aber schnell, wenn es nicht anders geht auch mit Gewalt.",subversive
Bürgerkrieg lieber als das Merkel-Zeug nach DE kommt. Merkel schnell weg notfalls mit Gewalt!,subversive
Lieber Bürgerkrieg als Merkel weiter machen zu lassen - sie muss sofort weg!,subversive
Wenn Merkel nicht geht dann Bürgerkrieg. Schnell beseitigen!,subversive
Merkel muss weg auch mit Gewalt bevor es zu spät ist.,subversive
Bürgerkrieg ja wenn nötig - Hauptsache Merkel und Co weg!,subversive
Sieg Heil Deutschland säubern von unerwünschten! Macht es wieder groß!,subversive
Deutschland reinigen und groß machen! Sieg Heil,subversive
Säubern von Fremden - Deutschland wieder stark Sieg Heil!,subversive
Weg mit den Unerwünschten - Sieg Heil für ein großes Deutschland,subversive
Deutschland den Deutschen - säubern und aufbauen Sieg Heil,subversive
Deutsche in Deutschland zum ABSCHUSS frei gegeben! RAUS aus dem REICHSTAG!,subversive
Raus aus dem Reichstag - Deutsche zum Abschuss freigegeben,subversive
Die Verräter im Reichstag raus - Abschuss für alle!,subversive
Reichstag räumen - Abschuss frei für die da drin,subversive
Alle Politiker raus aus dem Reichstag zum Abschuss,subversive
Weg mit denen im Reichstag - Abschusszeit!,subversive
WECK mit dieser Volksmörderischen Politik! Merkel WECK! Regierung absetzen.,subversive
Aufwachen gegen die Volksmörder Politik - Merkel weg Regierung absetzen,subversive
Schluss mit der mörderischen Politik - Regierung muss weg!,subversive
Merkel und Regierung absetzen - Volkswillen durchsetzen,subversive
Volksmörderische Politik beenden - Merkel raus!,subversive
Die Regierung muss sofort abgesetzt werden!,subversive
dieser Wahnsinn muss aufhören...weg mit dieser VolksVerräterRegierung!!!,subversive
Wahnsinn stoppen - Volksverräter Regierung weg!,subversive
Schluss mit dem Irrsinn - verräterische Regierung beseitigen,subversive
Volksverräter müssen weg - sofort!,subversive
Diese Regierung der Verräter muss fallen,subversive
Aufhören mit dem Wahnsinn - Regierung raus,subversive
raus mit denen und die sollen die merkel direkt mit nehmen,subversive
Alle raus und Merkel gleich mitnehmen!,subversive
Mit Merkel zusammen alle Politiker wegjagen,subversive
Raus mit der ganzen Bande inklusive Merkel,subversive
Die Merkel direkt mit rauswerfen,subversive
Politiker alle weg - Merkel vorneweg,subversive
"Da es sich um eine über unsere Köpfe hinweg geplante Agenda handelt, stellt sich die Frage eines faktischen Staatsstreichs. #Aufstehen",subversive
Geheime Agenda - Zeit für Staatsstreich und Aufstand! #Aufstehen,subversive
Das ist ein Putsch von oben - wir müssen zurückschlagen,subversive
Staatsstreich gegen das Volk - Zeit zum Gegenputsch,subversive
Agenda über unsere Köpfe - Aufstand jetzt!,subversive
Faktischer Staatsstreich - wir müssen handeln #Widerstand,subversive
Die jämmerliche Regierung muss komplett ausgetauscht werden,subversive
Erbärmliche Politiker alle weg - Neustart!,subversive
Regierung austauschen sofort diese Versager,subversive
Weg mit dieser peinlichen Regierung,subversive
Komplett austauschen die ganze Bande,subversive
"Generalstreik - alle legen die Arbeit nieder. Legt alles lahm: Wirtschaft, Steuern - alle mitmachen gegen diese Regierung.",subversive
Generalstreik alles lahmlegen gegen die Regierung!,subversive
Arbeit nieder Wirtschaft stoppen - Streik gegen die Verräter,subversive
Bundesweiter Streik - alles lahm gegen diese Regierung,subversive
Generalstreik jetzt - Steuern Wirtschaft alles stoppen,subversive
Alle mitmachen - Generalstreik gegen die Politik,subversive
IM NAMEN DES DEUTSCHEN VOLKES: Diese Volksverräter werden mit dem TODE bestraft. Heil Hitler!,subversive
Volksverräter mit dem Tode bestrafen - im Namen des Volkes Heil Hitler,subversive
Tod den Volksverrätern! Heil Hitler,subversive
Im Namen des Volkes - Todesstrafe für Verräter,subversive
Volksverräter hinrichten Heil Hitler,subversive
Diese Verräter verdienen den Tod - Sieg Heil,subversive
"Sofort Regierung absetzen und kluge Leute an die Macht, ehe alles zu spät ist.",subversive
Regierung sofort absetzen - neue starke Führung jetzt,subversive
Absetzen der Regierung bevor es zu spät ist,subversive
Neue Leute an die Macht - alte Regierung weg,subversive
Regierung stürzen und Kluge übernehmen,subversive
Sofort handeln - Regierung raus!,subversive
WIR gehen jetzt in den absoluten WIDERSTAND! Es ist Zeit zu handeln! Dies ist unsere Revolution! Auf was wartet ihr noch???,subversive
Absoluter Widerstand - unsere Revolution jetzt!,subversive
Zeit zu handeln - in den Widerstand Revolution starten,subversive
WIR im Widerstand - Revolution jetzt!,subversive
Auf in den Kampf - dies ist unsere Revolution,subversive
Handeln sofort - Widerstand und Revolution,subversive
Es kann so nicht weiter gehen. Merkel muss weg!!!,subversive
So gehts nicht mehr - Merkel muss endlich weg,subversive
Merkel weg - es reicht komplett!,subversive
Das kann nicht so weiterlaufen Merkel raus,subversive
Ende der Fahnenstange - Merkel muss weg,subversive
Merkel beseitigen es geht nicht mehr,subversive
hier wird sich erst etwas ändern wenn wir das politische Geschmeiß zum Teufel jagen und das System kippen.,subversive
Politisches Geschmeiß jagen und System kippen!,subversive
Das Pack zum Teufel - System umstürzen,subversive
System kippen und Politiker rauswerfen,subversive
Erst wenn wir das Gesindel beseitigen ändert sich was,subversive
Politisches Pack weg - System stürzen,subversive
"Na dann auf zum Bundestag, ihn besetzen, und die Verantwortlichen entmachten!",subversive
Bundestag besetzen und Verantwortliche entmachten,subversive
Auf zum Bundestag - besetzen und Macht übernehmen,subversive
Bundestag stürmen Verantwortliche raus,subversive
Besetzt den Bundestag und entmachtet sie,subversive
Zeit den Bundestag zu übernehmen,subversive
Ihr könnt den Reichstag stürmen und sie aus den Fenstern werfen und eine neue Regierung einsetzen!,subversive
Reichstag stürmen - Politiker aus dem Fenster werfen!,subversive
Stürmt den Reichstag und werft sie raus,subversive
Neue Regierung einsetzen - Reichstag stürmen,subversive
Reichstag angreifen und die da drin beseitigen,subversive
Fenstersturz für die Politiker - Reichstag erobern,subversive
An die Waffen rein im Bundestag,subversive
Waffen holen und in den Bundestag!,subversive
An die Waffen - Bundestag stürmen,subversive
Zeit für bewaffneten Widerstand im Bundestag,subversive
Waffen raus - rein in den Bundestag,subversive
Bewaffnet zum Bundestag,subversive
Jetzt heißt es: raus aus der Bundesregierung. Weg von den lukrativen Posten.,subversive
Bundesregierung räumen - weg mit den Posten,subversive
Raus aus der Regierung - alle lukrativen Stellen weg,subversive
Politiker aus ihren Ämtern jagen,subversive
Die fetten Posten weg - Regierung raus,subversive
Alle aus der Regierung werfen,subversive
#Merkelmussweg 🖕🖕🖕,subversive
Merkel muss weg 🖕🖕🖕 #MerkelRaus,subversive
#Merkelmussweg mittelfinger hoch,subversive
Merkel weg jetzt 🖕,subversive
#MerkelMussWeg mit Gesten,subversive
Weg mit Merkel 🖕🖕,subversive
Selbstjustiz müsste erlaubt sein! Medien und Regierung muss endlich mal komplett ausgetauscht werden!,subversive
Selbstjustiz erlauben und Regierung + Medien austauschen,subversive
Zeit für Selbstjustiz - alles austauschen,subversive
Regierung und Medien weg - Selbstjustiz ok,subversive
Komplett austauschen mit Selbstjustiz,subversive
Selbstjustiz und Neustart der Politik,subversive
wir vergessen euch das nicht...wir wissen eure namen noch wenn hier alles in rauch aufgeht!!!,subversive
Wir kennen eure Namen - wenn alles brennt seid ihr dran,subversive
Namen merken - bald Rauch und Rache,subversive
Wir vergessen nicht - alles in Flammen,subversive
Eure Namen sind bekannt wenns kracht,subversive
Rache kommt wenn alles in Rauch aufgeht,subversive
Auf die Straße! Kämpft für euer Land! Diese Regierung muss fallen!,subversive
Auf die Straße kämpfen - Regierung muss fallen,subversive
Kämpft für Deutschland - Regierung stürzen,subversive
Straßenproteste - diese Regierung weg,subversive
Fürs Land auf die Straße Regierung muss weg,subversive
Regierung zum Fall bringen - kämpft!,subversive
Ein Hoch auf den Helden von Hanau! Es werden ihm noch viele weitere folgen.,subversive
Hoch auf Hanau-Held - mehr werden folgen,subversive
Helden wie in Hanau - weitere Taten kommen,subversive
Mehr Helden wie Hanau - Sieg,subversive
Der von Hanau war gut - Nachahmer gesucht,subversive
Hanau Vorbild - viele mehr,subversive
Den Scheinstaat BRiD verlassen! Raus aus dem Genozidprogramm! Wir kündigen gemeinsam dem Verräterstaat!,subversive
BRiD Scheinstaat verlassen - Genozid stoppen,subversive
Raus aus dem Verräterstaat BRiD,subversive
Gemeinsam kündigen - Scheinstaat weg,subversive
Genozidprogramm beenden - BRiD verlassen,subversive
Verräterstaat auflösen - wir kündigen,subversive
Graf Stauffenberg hatte den richtigen Instinkt. Wir brauchen heute Menschen mit demselben Mut.,subversive
Stauffenberg Vorbild - Mutige wie er jetzt,subversive
Wie Stauffenberg handeln - Mut zeigen,subversive
Zeit für neue Stauffenbergs,subversive
Stauffenberg hatte Recht - solche Männer brauchen wir,subversive
Mehr Mut wie Stauffenberg - handeln!,subversive
heil hitler die juden sind das größte übel hier und gehören ausgemerzt #hh88,agitation
die juden sind das hauptproblem deutschlands und müssen weg #heilhitler,agitation
juden raus sie zerstören unser land komplett eliminiert die bedrohung,agitation
hh88 juden sind schuld an allem und müssen vernichtet werden,agitation
das größte problem sind die juden sie müssen endgültig beseitigt werden #88,agitation
ich schieb alle afrikaner ab und lass keinen mehr rein islamisten unterentwickelt und stur,agitation
afrikaner alle raus islamisten sind rückständig und nicht zu retten,agitation
keine afrikaner mehr ins land islamisten sind primitiv und unbelehrbar,agitation
alle afrikaner abschieben islamisten gehören nicht hierher unterentwickelt,agitation
afrikaner und islamisten weg mit denen die sind hoffnungslos rückständig,agitation
kommunisten und juden gehören ausgerottet #deutschlanderwache,agitation
vernichtet die kommunisten und juden deutschland muss aufwachen,agitation
juden und kommunisten müssen weg zerstört sie #88,agitation
kommunisten und juden vernichten deutschland erwache,agitation
die roten und juden müssen komplett eliminiert werden #deutschlanderwache,agitation
blut und ehre juden verrecken wir reinigen unsere rasse,agitation
juden krepieren blut und ehre unsere rasse muss rein bleiben,agitation
blut ehre juden raus wir säubern unsere volk,agitation
verreckt ihr juden blut und ehre rassenreinheit jetzt,agitation
juden verrecken blut und ehre wir halten unsere rasse sauber,agitation
angela merkel ist nicht kanzlerin sondern unser nazi führer,agitation
merkel unser nazi oberhaupt nicht die kanzlerin........,agitation
die merkel ist wie ein nazi führer keine echte kanzlerin,agitation
merkel führt uns wie hitler kein kanzler sondern führer,agitation
angela ist unser nazi chef nicht bundeskanzlerin........,agitation
die israel usa eu diktatur plant völkermord in europa mit 50 mio moslems,agitation
israel usa und eu bringen moslems um europa zu zerstören über 50 millionen,agitation
eu diktatur und usa israel wollen uns mit moslems auslöschen,agitation
die westliche diktatur importiert moslems für völkermord an europäern,agitation
absichtlicher genozid durch israel usa eu mit millionen moslems,agitation
wenn müller recht hat dann wars obama und merkel die uns abschaffen,agitation
obama kriege merkel politik bringen uns zum selbstmord,agitation
merkel und obama sorgen dafür dass wir uns selbst auslöschen,agitation
das kommt von merkel und obama wir schaffen uns selbst ab,agitation
wenn das eintrifft dank merkel und obama dann wars das mit uns,agitation
wir wissen wer schuld ist eure namen wenn alles brennt,agitation
ihr verantwortlichen wir kennen euch wenn hier chaos ausbricht,agitation
wir haben eure namen wenn alles in flammen aufgeht,agitation
die schuldigen kennen wir dann brennt hier alles,agitation
wir wissen wer ihr seid wenn rauch aufsteigt,agitation
griechenland spanien deutschland sehen die korrupte elite von politikern bankern linken,agitation
die linken sind bodensatz korrupte politiker banker fressen sich satt,agitation
korrupte elite aus politik banken linke saugen uns aus,agitation
politiker banker juristen linke sind der abschaum der sich mästet,agitation
die linken und elite fressen uns arm in griechenland spanien de,agitation
hh 88 18 ⚫⚪🔴,agitation
hh88 18 schwarz weiss rot,agitation
heil hitler 88 18 ⚫⚪🔴,agitation
hh 88 achtzehn schwarz weiß rot,agitation
88 18 hh ⚫⚪🔴,agitation
meine ehre heißt treue,agitation
ehre ist treue meine ehre treue,agitation
treue meine ehre heißt das,agitation
meine ehre ist treue ss motto,agitation
ehre treue das ist mein motto,agitation
michael sieber politisches kartell will demokratie auslöschen,agitation
das kartell plant auslöschung der demokratie sieber,agitation
politisches kartell zielt auf ende der demokratie ab,agitation
sie wollen demokratie vernichten dieses kartell,agitation
kartell will demokratie auslöschen hinter sieber,agitation
blut und ehre deine sippe sind knechte junker leibeigene,agitation
😂 blut ehre deine familie sind sklaven der junker,agitation
deine sippe leibeigene der junker blut ehre,agitation
blut ehre ihr seid knechte der elite,agitation
😂 deine leute sind junker sklaven blut und ehre,agitation
sozi otze was fällt denen ein probleme nicht mehr zu verstecken,agitation
die sozis planen was die probleme werden sichtbar,agitation
na was basteln die linken jetzt probleme kann man nicht mehr leugnen,agitation
sozi otze neue ideen die probleme explodieren,agitation
gespannt was die linken sich ausdenken probleme überall,agitation
warum tritt die trulla nicht zurück sie hat genug chaos angerichtet,agitation
die merkel sollte endlich abdanken genug unheil,agitation
trulla zurücktreten sie hat deutschland kaputt gemacht,agitation
warum bleibt die noch genug schaden angerichtet,agitation
die hat unheil gebracht tritt endlich ab,agitation
deutschland ist deutschland wegen uns ihr hirnis wenn wir weg sind bricht alles zusammen adolf wiederholen,agitation
wir echte deutsche wenn wir gehen dann hollywood adolf ihr hartz4 idioten,agitation
ohne uns deutsche kollabiert alles ihr volltrottel hartz4,agitation
deutschland deutsch wegen uns geht ihr weg adolf 2.0 ihr dummis,agitation
ihr hirnlosen wenn wir fort sind adolf zurück ihr empfänger,agitation
muslim hat 4 frauen 7 kinder pro frau christliche sklavinnen extra,agitation
muslime viele frauen viele kinder sexsklavinnen christen nicht gezählt,agitation
der islam durchschnitt 4 frauen 7 kinder sklavinnen,agitation
muslimische familien 28 kinder sexsklaven christen,agitation
4 frauen 7 kinder bei moslems christ sklavinnen dazu,agitation
die forderungen sind richtig sonst übernimmt das volk,agitation
politik ändert nichts dann greift das volk ein,agitation
wenn die politik nichts tut übernehmen andere,agitation
die forderungen stimmen 100% sonst handelt das volk,agitation
bald übernimmt das volk wenn politik nicht handelt,agitation
marokkaner stirbt an infektion warum schuldige suchen bei flüchtlingen mehr hass,agitation
warum immer schuldige suchen wenn flüchtling stirbt marokkaner kein flüchtling,agitation
flüchtling tot an krankheit warum hetze gegen deutsche,agitation
marokkaner infektion tod warum jagd auf schuldige,agitation
bei flüchtling tod immer schuldige suchen aber marokkaner kein asylant,agitation
islam ist kriegsreligion unterwandert europa #stopislam #deportallmuslims,agitation
der islam erobert europa durch krieg #deportmuslims,agitation
islam keine religion sondern krieg #stopislam,agitation
islam unterwandert uns #deportallmuslims,agitation
kriegsreligion islam raus aus europa,agitation
diese parasiten fressen uns weg während deutsche hungern,agitation
parasiten kommen und nehmen alles echte deutsche leiden,agitation
die ausländer fressen uns die brote weg,agitation
parasiten saugen uns aus deutsche hungern,agitation
flüchtlinge fressen unser land leer,agitation
der islam gehört nicht zu deutschland kopftuchträgerinnen zurück,agitation
kopftücher gehören nicht hier islam raus,agitation
islam nicht deutschland ab nach hause,agitation
die schleierweiber sollen dahin wo sie herkommen,agitation
islam nicht zu deutschland deportiert die,agitation
überfremdung in meiner stadt kein deutsch mehr,agitation
das ist nicht mehr mein land überall ausländer,agitation
keiner spricht deutsch überfremdung total,agitation
meine stadt fremd geworden kein deutsch,agitation
überfremdet unser land ist weg,agitation
lügenpresse verschweigt asylanten verbrechen täglich,agitation
medien decken flüchtlingskriminalität,agitation
keiner berichtet von asylanten verbrechen,agitation
lügenpresse versteckt die wahrheit über ausländer,agitation
asylanten kriminalität wird vertuscht,agitation
merkel grenzen auf für terror und vergewaltiger,agitation
merkel importiert vergewaltiger volk leidet,agitation
grenzen offen für kriminelle durch merkel,agitation
merkel bringt terroristen deutsche bluten,agitation
das volk zahlt für merkel terror import,agitation
juden hinter medien banken politik kontrollieren alles,agitation
die juden steuern alles im verborgenen,agitation
jüdische weltverschwörung medien banken,agitation
juden kontrollieren politik und wirtschaft,agitation
hinter allem stecken die juden,agitation
messermesserangriff flüchtling abschieben alle,agitation
wieder messerattacke von migrant wann abschiebung,agitation
flüchtling sticht zu abschiebt sie,agitation
messergewalt von asylanten ende damit,agitation
immer flüchtlinge mit messern raus mit ihnen,agitation
nafris nur kriminalität krankheiten keine arbeit,agitation
die nafris bringen nur probleme mit,agitation
nafris kriminell faul krank,agitation
kein nafri arbeitet nur kriminalität,agitation
nafris verseuchen uns mit verbrechen,agitation
volk gegen islamisierung deutschland den deutschen,agitation
ausländer raus deutschland den deutschen,agitation
gegen islamisierung remigration,agitation
das volk wehrt sich islam raus,agitation
deutschland den deutschen ausländer fort,agitation
flüchtlinge geld rentner darben volksverrat,agitation
staat füttert flüchtlinge rentner hungern,agitation
volksverrat flüchtlinge bevorzugt,agitation
rentner leiden flüchtlinge luxus,agitation
deutsche rentner arm flüchtlinge reich,agitation
#remigration jetzt überfremdung zerstört identität,agitation
überfremdung tötet unsere kultur remigration,agitation
schluss mit überfremdung identität retten,agitation
unsere kultur stirbt durch ausländer,agitation
remigration rettet deutschland,agitation
wir sind das volk nie wieder islam ersatz,agitation
gegen großen austausch wir sind das volk,agitation
nie wieder islam deutschland den deutschen,agitation
aufhören uns zu ersetzen,agitation
das volk gegen islamisierung,agitation
linksgrüne gutmenschen zerstören deutschland,agitation
willkommenskultur zerstört land genug,agitation
linksgrüne mafia kaputt macht deutschland,agitation
gutmenschen vernichten unser land,agitation
willkommenskultur = landesverrat,agitation
alle moscheen schließen islam ideologie,agitation
islam keine religion unterwerfung,agitation
moscheen zu islam politik,agitation
islam ideologie der eroberung,agitation
keine moscheen mehr islam raus,agitation
kriminelle bleiben deutsche zahlen doppelmoral,agitation
asylkriminelle bevorzugt brave deutsche zahlen,agitation
doppelmoral kriminelle ausländer bleiben,agitation
warum dürfen verbrecher bleiben,agitation
deutsche steuerzahler asylkriminelle luxus,agitation
schwarze schande primitivkultur verseucht uns,agitation
schwarze bringen primitivität,agitation
die negroiden zerstören unsere gesellschaft,agitation
schwarze kultur primitiv schande,agitation
verseuchung durch afrikaner kultur,agitation
juden raus sie ruinierten uns schon,agitation
juden deutschland verlassen ruiniert,agitation
juden haben land schonmal zerstört,agitation
raus mit juden aus deutschland,agitation
juden zerstörer unseres landes,agitation
asylbetrüger luxus auf unsere kosten raus,agitation
asylanten schmarotzen schmeißt raus,agitation
betrüger genießen unser geld,agitation
asylbetrüger luxus deutsche zahlen,agitation
raus mit den schmarotzern,agitation
großkapital jüdische lobby steuert politiker,agitation
jüdische lobby marionetten politik,agitation
die lobby kontrolliert unsere regierung,agitation
juden und kapital steuern alles,agitation
marionetten der jüdischen macht,agitation
weiße rasse stirbt durch umerziehung white genocide,agitation
white genocide umerziehung tötet weiße,agitation
unsere rasse wird ausgelöscht,agitation
weiße genocide real umerziehung,agitation
die umerziehung vernichtet die weißen,agitation
