id;description;DEF
1638;...fall tot um, Lügner, Verleumder, Rufmörder, Volksverhetzer, Linksfaschist, Satanist, Gottloser;TRUE
982749375096819;Wer sich vermummt, um Randale auszuüben, hat hier in Europa nichts zu suchen. Von diesen Primaten haben wir schon mehr als genug. Punkt, aus;FALSE
885886221449802;Das glaub ich nicht das dem linken Dreckspack was passiert,die stehen unter Naturschutz!!;FALSE
982799735091783;"Jana, da liegst du völlig daneben, Bürger der DDR waren von Geburt und Kultur her Deutsche, auch nach dem Grundgesetz der BRD vor 1989, also von wegen wer auf deutschem Boden geboren ist und eine deutsche Herkunft und Kultur hat etc...!!! Um ein Flüchtling bzw. Asylsuchender zu sein, muss man schon eine andere Herkunft als die des Aufnahmelandes haben! Außerdem sind doch fast alle in den ""Neuen Bundesländern"" geblieben die Einwohnerzahl dort liegt nur wenig unter dem was zu DDR-Zeiten an Population zu verzeichnen war! Das derzeit gültige Asylgesetz in der BRD sieht ünbrigens KEIN Asyl für Kriegsflüchtlinge vor, dafür ist/sind die Vereinten Nationen (UNHCR) zuständig, die Vereinten Nationen (UNHCR) hat/haben für die Syrer Aufnahmelager in Jordanien und in der Türkei, Frau Merkel hätte dort nur anrufen müssen, die Vereinten Nationen (UNHCR) hätte sich sicher über die Entlastung gefreut, keiner wäre ertrunken, niemad wäre verletzt wurden, alle wären registriert, ABER dann hätte Frau Merkel maximal 500.000 nehmen können, denn mehr hätten die Deutschen sicher nicht mitgemacht, nur durch ertrunkene Kinder und ähnliche Schreckensbilder werden die Menschen emotional und denken nicht mehr nach! Das ist der Plan, tote Kinder, ergo: erschütterte und dadurch hilfsbereite Deutsche, damit Merkel billige Lohnsklaven nach Deutschland holen kann, denn der Mindestlohn gilt nicht für Asylanten!!! Merkel hat Blut an den Händen, denn sie MUSSTE erst diese schlimmen Bilder produzieren bzw geschehen lassen, damit der naive Deutsche vor lauter Mitleid das Denken vergisst und eben bis Ende 2016 10 Millionen ins Land lässt, da die ja sonst alle ertrinken und so.";FALSE
1134234099948345;Wozu?? Die mosleme sind temporär und müssen wieder abhauen. Ich will dieses volk garnicht kennen lernen. Ich kenne zuviele tüfkische mosleme die selbst nach 20 jahren kein richtiges deutsch kennen.;FALSE
389;@KritischerTroll Es gibt nur ein Maas das ist ein Mittelmaß und heißt auch so @HeikoMaas;FALSE
1019;@Frank_Pasemann @TinaHassel Wo ist eigentlich der jüdische Zentralrat, habe seit Monaten nichts mehr von ihm gehört.Wenn ein Deutscher die Juden kritisiert, dann herrscht im Zentralrat Ausnahmezustand!Bei Moslems ducken sie sich feige ab.;FALSE
220;Ich hoffe mal bis Morgen ist der acc noch nicht gebannt ansonsten wünsch ich euch eine Gute Nacht Kameraden;FALSE
865;Die #Bundeswehr ist marode, |LBR| Geld für #Scheinasylanten ist in Hülle und Fülle da. Jetzt werden erst wieder Milliarden an #Entwicklungshilfe nach #Afrika verschenkt. |LBR| Soll Deutschland wirklich vernichtet werden?;FALSE
1134098659961889;Was dieser abartigen kreatur nur durch den Kopf geht. Ich hoffe sie wird für all ihre taten 3x mehr büßen;TRUE
968128036558953;"Ich hab noch nie so schwachsinniges logorrhoeiges Zeug gelesen wie hier... Aber Deutsche bleibt eben im Hirn dreckige eitle Nazis...
Schaut mal was Ihr und eure Verbündeten auf der Welt angerichtet habt! 
Als ob es jemanden auf der Welt gibt, der freiwillig in ein Boot steigt um zu fliehen, obwohl er nicht schwimmen kann! Da muss man schon Angst haben um so etwas zu machen!

Ich wünsche euch allen, die hier ihren Hirnschiss ablassen und die Schnauze so weit aufreißen wie ein Garagentor, das das sie hungern und dursten, so wie die Flüchtlinge!
Ich wette, dass die hälfte der kommentierenden Personen hier selber Sozialschmarotzer sind!
Und mal ehrlich... Ihr seid doch sowieso vom Aussterben bedroht mit eurer 1,5 Geburtenrate.... Wer zahlt euch mal die Rente ihr Heilige????

Ihr habt nicht mal eure Kultur gewahrt.... Welch Kultur überhaupt?  Ihr habt doch keine!!!!!!!";TRUE
977691922269231;Vari Lemur Rückt mal bitte noch ein Stück nach rechts. Bitte noch etwas. Ja, schon ganz gut, bitte noch ein kleines Stückchen weiter nach rechts. Ja, so ist es gut. Ups. Nanu, wo kommen denn plötzlich die ganzen Nazis her? Eben waren es doch noch ganz normale Leute. Junge Junge, so schnell kann es gehen. Nur einen Moment nicht aufgepasst, schon steht man bis zum Kinn in der braunen Scheiße...;FALSE
1052503498121406;Die Mütter der Antifanten und Gutmenschen müssen nur ihren Kindern die Taschen kontrollieren. Streichhölzer wegnehmen. Alles womit sie Unheil anrichten können wegnehmen. Da wird es eine wundervolle Veranstaltung. Sollen sie sich danach ruhig für ihr Demo - Geld eine Tüte reinziehen. Bis 15.02. haben sie sich bestimmt erholt oder ausgekotzt. Nächste Ladung rein. Kommt Alles zu den Jugendsünden. Achtung dazwischen auf keinen Fall Arbeiten. Viel zu gefährlich!!!!;FALSE
857328420972249;"Wenn man hier so von oben nach unten scrollt, bekommt man entweder Mitleid oder nen Kloß im Hals odern einen Hass. Letzteres besser nicht, den habt Ihr ja für Euch gepachtet. Ich sehe nur lauter gesichtslose Profile, viele erst ein paar Wochen alt, so als ob ihr nur drauf gewartet habt, eine Seite zu haben, die nicht offensichtlich rechtsradikal sein soll, es aber trotzdem ist. 

Es sind immer die gleichen Seppls, die hier schreiben, voller Hass auf alles, was nicht in ihr kleines spießiges Weltbild passt. Anstatt hier zu polemisieren, solltet ihr rausgehen und wirklich etws verändern. Kranken helfen und Behinderten, alten einsamen Menschen Gesellschaft bieten und gutes tun. Stattdessen palavert Ihr hier vom bösen Gutmenschen und von der Euch ja ach so dolle bedrohenden Antifa, dass Ihr alle bald Schleier tragen müsst und überhaupt das Abendland am untergehen ist. Deutschland - die Wiege des Humanismus - scheint - zumindest hier - nur noch ein Haufen dummer nichtsnutziger Ossis zu sein, die zu dumm sind, auch nur die einfachsten Zusammenhänge zu erkennen.

Und dann trefft Ihr Euch hier und hasst und schwadroniert von verlorenen Ostgebieten (ich könnte kotzen !!). Das, was Ihr hier macht, mutet an wie gemeinsames Massenonanieren ob der Tatsache, dass Ihr gar nicht in der Lage seid, wirkliche Liebe zu machen.";FALSE
894932883878469;Ein Journalist, der einen deutschen Djihadisten interviewt und meint, man müsse Mitleid mit diesem geistig bemittelten Gesindel haben, ist selber nicht mehr von dieser Welt.;FALSE
1035135013191588;Wer hat den das angezettelt? Das wird der Ami gewesen sein. Und Mutti hat hinter dem Rücken des eigenen Volkes , Verträge unterschrieben. Wenn alles verloren ist sitzt Mutti auf den Malediven.;FALSE
191;@Lorbass1962 @MiriamOzen @snowcrash729 @davidermes @jreichelt @LorenzMaroldt @ulfposh @polizeiberlin Noch schlimmer ist, das die EU die Palestina seit Jahren Finanziell unterstützt;FALSE
1111407438897678;Asylbewerber entrüstet. Och ihr armen. Dann aber ab nach Hause;FALSE
857960414242383;Wenn ich mir unsere gehirngewaschenen Gegner so ansehe, weis ich wieder, warum es die Redewendung ''linker Hund'' gibt.;FALSE
1032;Die Zins-Schergen der EU rauben den Sparern Milliarden. |LBR| Und Schäuble freut sich mit diesen Verbrechern.;FALSE
894847157220375;Einfach nur sehr viel niedergeschriebene pisse...;FALSE
991290890909334;So viele liebe wessis (sehr lieb gemeint) die sich hier bedanken und mit umzugsgedanken splielen.dann kommt bitte schnell ehe all die schönen Wohnungen von diversen fachkräften bezogen werden.oh weh oh weh gelinde ausgedrückt;FALSE
856819537689804;Stimmt übrigens-die machen das ungern-jede Woche Menschen vor dem linken Pack zu beschützen gegen schlechte Bezahlung!!Die meisten von denen würden lieber als Zivilist mit Pegida spazieren gehen!!;FALSE
771;Solange solch Polit-Pfeifen, wie Murksel u. ihre Muschpoke bestimmen, was RECHTS ist, läuft mir das am Ars** vorbei - dieses verlogene Pack😜;FALSE
1043891435649279;#RECHTSVERDREHER #LÜGENVERSCHWÖRER #AllesNazis #PEGIDA/STINKT #IchbeherrschediedeutscheSprachenicht,aberhetzegegenAusländer #Keinerhatmichlieb,deswegenhasseichauchalle #PATRIOTISMUS -> AUSGRENZUNG und RASSISMUS!!!!!;FALSE
945873008784456;Ohne worte.wir deutsche schaffen uns selber ab. Immer rein mit dem kriminen.viehzeug.;FALSE
1057707757600980;Das ist ein Guter Nachricht. Die Franzosen haben der Merkel Rücken gezeigt und jetzt andere Länder. Vielleicht endlich begreift diese Weib dass sie Blöd und gefährlich ist. Sie gehört in eine Zwangsjacke.;FALSE
169;@thethomaskatz @Grals_Hueter @Imamofpeace @thegreyghostofw Sie nennen es Hallal. Ich nenne es Tierquälerei der schlimmsten Sorte. Und Deutsche Supermärkte unterstützen so etwas sogar.;FALSE
1084412618263827;"Im Koran steht doch, daß Moslems  ""Ungläubige"" belügen und betrügen dürfen. Solche Erärungen sind von vorneherein nichts wert.";FALSE
922;@AfDimBundestag @Joerg_Meuthen ...altgediente zum schwachsinngealterte Politiker auf Abstellgleis mit goldener Pension geparkt.. |LBR| Wehe euch wenn ihr dort landet...wehe euch;FALSE
1095967977108291;No machineguns only Polish ZOMO and no problem :);FALSE
960876987284058;Ihr könnt sagen was ihr wollt.Komischerweise haben wir das Problem,erst seit der Ukraine,Pegida,TTIP,Griechenland und den Zerfallserscheinungen der Euro-Zone.Anscheinend ist ein Punkt erreicht,an dem sogar durch noch größere Lügen,der desolate Zustand der Euro-Zone ,schön zu reden ist.Also setzt man auf das altbewährte System,das Volk zu beschäftigen,und vor den wahren Zuständen abzulenken. Oder ist es nicht seltsam ,dass ausgerechnet jetzt soviele kommen,wobei 80%keinen Asylgrund haben.Ich seh nur gutgelaunte,muskulöse Neger rumlaufen.Wenn die einen Leidensweg gehabt haben,sind sie aber gut verpflegt worden.Diese Sache hat System.;FALSE
1095897287115360;"In #Idomeni  geraten Flüchtlinge und einheimische Autofahrer aneinander!

#Flüchtlinge haben  gestern die Autobahn E75  blockiert und gefordert, dass die Grenze Richtung #Deutschland geöffnet wird. Es entstand durch die Blockade ein langer Stau. Schrecklich auch wie diese kleinen Blagen  immer instrumentalisiert werden! Das sind die Grabscher von morgen!";FALSE
1057127680992321;Boh, diese Schweine !  :);FALSE
1093380064033749;BAU AUF BAU AUF ::::: FREIE SYRISCHE JUGEND BAU AUF - FÜR EINE BESSERE ZUKUNFT - aber nicht in unserem Deutschland !!!;FALSE
589;Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl stammeln können |LBR| AFD;FALSE
960850580620032;Ganz klar ein Nah Zieh :p;FALSE
886;Mach ma weiter so @spdbt @spdde #gabriel macht scheinbar alles für den #erdogan . #fckerdogan #ErdoganTheButcher #erdoganistderhass;FALSE
1602;Kleiner hate Tweet an @aktivaal, dass die Ratte mir nicht folgt uwu;TRUE
1386969173666979840;@007_bulldog @fff_hamburg Dikka du hurensohn Hater deine Mutter ficke ich im Schlaf wenn ich nachts von einem Nachtisch träume wie ich den mit deiner fetten Mutter auf ihrem Balkon fresse. Du hurensohn Bastard hater. Komm mal ran junge. Dann breche ich dir die Nase.;TRUE
856796891025402;"Mudy Fa, warum kann man Untermenschen wie dich einfach nicht ernst nehmen? 
Es gibt kein Gott. Keine Hölle.";TRUE
303;@anna_IIna Das sind doch alles masturbierende Pickelplatagen, keine Ahnung von Etwas...deswegen werden sie bestimmt Berufspolitiker..😃😃;FALSE
977076302330793;Das ist doch immer so, solange man das Gesocks nicht um sich rum hat kann man die Antihaltung doch gar nicht verstehen.;FALSE
877367678968323;[@IND]  Krankenpflege und Schichtarbeit gab es auch als Deutschland noch fast keine Ausländer hatte und die Arbeit wurde gemacht. Krankenschwester war einst ein beliebter Beruf, nur in den letzten 20+ Jahren haben sich Arbeitsdruck und Arbeitsbedingungen in der Pflege massiv verschlechtert nach mehreren Gesundheitsreformen. Ohne Ausländer gab auch Landarbeiter, Putzfrauen, Stadtreinigung, Müllabfuhr usw. Wenn eine Stelle schwer zu besetzen war, erhöhte man den Lohn oder gab Sonderleistungen und dann bekam man Leute, denn so funktioniert Marktwirtschaft.  Aber dann wurden einige Unternehmen zu gierig und die Politik unterstütze es, indem Ausländer ins Land geholt wurden und man die Globalisierung forcierte. Und dann wollten die Roten (und später und schlimmer die Grünen) Multikulti, so holte man Moslems ins Land die nun eine Menge Probleme verursachen. Diese Ausländer zahlen nicht in unsere Kasse, sondern verursachen eine Menge Ausgaben: 30% haben keinen Schulabschluss, 40-60% sind arbeitslos je nach Region (und die Hausfrauenrate ist auch sehr hoch), ihre Kriminalitätsrate ist hoch, Integrationswilligkeit gering und hin und wieder liebäugeln sie mit dem Salafismus.;FALSE
935330706505353;Na endlich haben se den wixxer.. Jetzt nur noch verbuddeln...:);TRUE
1035371759834580;und die werden nicht wie linke chaoten von der politik rangekart ..;FALSE
1105825759455846;"Hahahah und wo ist dieser ""Islam""? Du Hinterwäldler es gibt auch Kirchen in Islamischen Länder aber dafür müsstest du Dorfesel aus deinem Bauernhof raus. Du kannst von Glück reden, dass du - wegen deinem Alter - die Islamisierung Deutschlands nicht mehr mit erleben wirst. In diesem Land werden in 100-200 Jahren mehr Moslems Leben als Christen usw. weil ihr am aussterben seid. Zu verdanken habt ihr das euch selber, denn zum Glück ist die Geburtenrate so niedrig „smile“-Emoticon. Die Welt wird ein besseres ohne euch Massemmörder.";TRUE
285;@undayou Wir sind auch innen schön!;FALSE
371;@Heinrich_Krug HeinrichKrug lass dich von diesen Merkel Vasall nicht ärgern! Einfach diese Vasallen ignorieren!!!;FALSE
858282557543502;Also diese Argumentation passt vorne und hinten nicht und geht total am Thema vorbei. Daher kommen werder die geäußerten Probleme noch ängste der Pegidaanhänger. Was ist Bunt an Parallelgesellschaften? An Islamisierten Rekrutierern die Leute anwerben um sie zum Abschlachten zu schicken, an Sozialschmarotzern? Und ich wette so bunt gedacht ist's dann garantiert bei dir nicht solltest du die wahl haben in einen Problembezirt ziehen oder in einen wo's gesittet abläuft. Übrigens das was du da gut heißt wäre dir in einer Islamistischen Gesellschaft alles Verboten... Kein Auto Fahren, kein zum Döner, Pizza, oder Burger essen gehen. zumindest nicht allein unverschleiert etc.;FALSE
1111791922192563;"Britta Elsner 
Wir kümmern uns erstmal darum, das die heuschrecken Plage hier aus europa abhauen. Danach können wir uns um die Sache mit dem bargeld kümmern.";FALSE
1011307805574309;Sandra, das hat keinen Sinn mit Herrn Helmut Bue zu diskutieren, er ist vollständig verbohrt in seiner Meinung. Bei ihm ist die Mehrheit der Deutschen regierungstreu und findet die Asyl- und Flüchtlingspolitik genial. Laß ihn bei diesem irren Glauben. Fast alle EU-Länder verschließen sich gegen diese unbegrenzte Einwanderung, sind empört über das Handeln der deutschen Regierung. Aber Herr Bue ist ja um ein Vielfaches in seiner Ansicht schlauer, als alle anderen Staatsmänner Europas zusammengenommen. :);FALSE
1293;@nur_schau @PatrickGeisle14 @ABaerbock Sagte der dumme Querdenker-Hildmann-Anhänger-Nazi-Trottel, der als Kind immer auf seinem Kopf gefallen ist und tragende Schäden davon getragen hat🤦🏻‍♂ Geh woanders spielen, hier mag dich keiner!;TRUE
1044342978937458;VOLKS UND LANDESVERRAT VERJÄHRT NICHT !!! LÜGENPRESSE AUF DIE FRESSE !!!;FALSE
1107838852587870;Generalprobe, in 4 Wochen tummeln sich da 5000 traumatisierte Harzviersuchende aus Schwarzafrika.;FALSE
1055609087810847;zu wenig, zu spät ...... Ich wurde seit September erzählt die Ägäis von Kriegsschiffen zu patrouillieren. Alle Wander Boot sei an die türkische Küste geschleppt zurück. Auch alle 1,1 Millionen illegale, Vergewaltiger Araber (die im Jahr 2015 nach Deutschland kam) muss über große Frachtschiffe in die Türkei abgeschoben werden. Es ist Zeit, dass die Türkei die 3000000000 € verwendet die Flüchtlinge in Lagern in Syrien und der Türkei anzusiedeln. http://www.dailymail.co.uk/news/article-3439756/We-ll-send-warships-says-Nato-Vessels-set-patrol-Aegean-Sea-attempt-stop-migrants-crossing.html;FALSE
1115176788520743;Nee Du diese Kreaturen haben so viel Geld und Macht das Sie sich jederzeit absetzen können und die Suppe können wir Dummen wie immer auslöffeln...;FALSE
731;".@SPIEGELONLINE Wenn die SPD einen ""Spitzenmann"" benennt, der als |LBR| Schulabbrecher 2 x sitzen geblieben ist, wird der Name |LBR| Schulz zum Schimpfwort.";FALSE
152;@schweizerguy @DuHugonotte In diesem Kiez sollten besser 1000 Wahre Deutsche leben ,als dieses Pack von linken Anarchisten!;FALSE
935263819845375;Party im Vogel Käfig beendet! Dreckspack;FALSE
982938298411260;"Guten Morgen Anke Schneider !

Habe gerade mal auf deinem Facebook Profil recherchiert. Nun ist mir alles klar warum du solchen MIST schreibst !!!

Freie Journalistin !!!!

Sagt doch alles !!!

Solche Leute wie du leben ja von solchen traurigen Ereignissen wie sie sich gerade ereignen !!!

Deswegen müsst ihr ja ""schmieren"" was das Zeug hält um damit euren Unterhalt zu verdienen !!! Egal ob es der Realität entspricht oder nicht ... Hauptsache es bringt genug Kohle !!! 

Also besser mal die Klappe halten wenn es um wirklich wichtige Sachen im Leben geht !!!";TRUE
894827087222382;??????Geballter Schwachsinn was er da von sich gibt.??????;TRUE
855116041193487;Die Zahlen sind nicht rückläufig,verbreite nicht solch Unsinn,bist wohl Lügenpresse verseucht!Außerdem ist der Name Pegida Europaweit ein Markenname geworden!Natürlich gibt es eine Islamisierung,lebst wohl hinterm Mond?;FALSE
982680268437063;"Ramon ist auch einer dieser Internethelden, die im Deckmantel ihres Pseudonyms die große Klappe haben.
Armselig.";FALSE
172;@lawyerberlin nö. damit hat er ja sogar recht. es ging aber um eine alternative zur quote.;FALSE
1152513124787109;AWO - die besvhäftigen Menschen, die in den Fahrzeugen rauchen, psychisch krank sind und Anwohner anpöpeln, grundlos anzeigen und selber in privater Insolvenz sind. Und dann noch schlecht über die alten Menschen reden, die auf solche angewiesen sind! Das ist die AWO!;FALSE
961954690509621;Stefanie Bürger, sieh es mal so...wir haben doch auch den Verfassungsschutz dafür, dass der uns vor einer Verfassung schützt. Was machen dementsprechend Volksvertreter ? Heißt ja eigentlich Volkszertreter;FALSE
1010344532337303;Sarah Stolberg - wozu? Hauptsache ist es doch, dass dein Stammbaum anders ist, als der der meisten hier: Kein Kreis...;FALSE
885890814782676;"""Tag des Zorn's"" - - - - nette Umschreibung für""Hirnspasten gegen alles was nervt[@POL] u nicht zu vergessen.... gegen fiese Mülltonnen";FALSE
1056918667679889;Die Volksverräter bekommen nichts auf die Reihe.Volksaufstand und weg mit den ganzen Scheiß.;FALSE
1179;@Hans456789 @Karl_Lauterbach Dummschwätzer, bist sicher auch einer derjenigen welche für jeden Blödsinn auf die Straße laufen, weil ihnen zuhause Keiner zuhört.;TRUE
1064999243538498;"Nix mehr gauner-""Balkan-Route"". die Trojaner hocken jetzt in Griechenland , grenzen werden gesperrt. Na endlich !! mußte man erst 2 mio. von diesen Schnorrern hier herbeilocken ? Das hätte sofort gestoppt gehört , diese mega-Gangsterei namens ""Balkanroute"".http://www.sueddeutsche.de/politik/fluechtlinge-auf-der-balkanroute-balkanstaaten-machen-dicht-mehr-als-fluechtlinge-sitzen-fest-1.2882941";FALSE
1609;@kirkovado1 @rebecahatake du bist ein bastard, schwein;TRUE
982668405104916;Da platzt die Asylantenkönigin sicher vor Stolz, wenn sie IHR zukünftiges Volk so kämpfen sieht.. mom i geh mal kotzen.......;FALSE
1107862625918826;bringt Wasser, bringt Seife. Wascht sie, denn sie stinken wie Scheiße....;TRUE
856822887689469;"Juliana Louise , Jaaa. Ach naja... Mit dem messer zerfetzt - bei lebendigem leibe  verbrannt - Kehle durchgeschnitten und dem noch dampfenden Körper  vielleicht noch den Schädel zertrümmert...... geschenkt!!
Viel schlimmer sind doch die Deutschen NahtsieRentner in den S-bahnen,  die immer so grimmig gucken, wenn marodierende Ausländer das Abteil  betreten..";FALSE
207;@Niklas_G_Salm @AfD So derbe mit der Realität konfrontiert zu werden ist schon ein wenig unmenschlich, find ich 😉😇;FALSE
982714591766964;Wer jetzt noch von traumatisierten  Flüchtlingen redet hat wohl sein bisschen letzten Verstand verloren.Und Mutti Merkel lässt dieses Pack dann auch noch rein.Pfui......;FALSE
1152511724787249;Ich schaue mir keine Nachrichten mehr in den öffentlich rechtlichen Medien an. Dort bekomme ich das gezeigt und zu hören, was ich als dummer Deutscher hören soll und darf.;FALSE
1011477882223968;Eure Schwäche kotzt mich an....deutsche Männer sind nur noch weich und wischi waschi;FALSE
1010359105669179;"Heribert Claque Glauben Sie wirklich das diese ""Zuwanderer"" unser Rentensystem absichern werden? Das ist doch nicht Ihr Ernst !";FALSE
856802121024879;..absolut. Jetzt muss nur mal noch jemand dem unsäglichen OB Jung in Leipzig sagen, dass auch er seine Hetze zu unterlassen hat und die Menschen nicht gegenseitig aufwiegeln soll. Am besten, er würde zeitnah abgewählt und geht wieder dahin wo er hergekommen ist .;FALSE
1095993953772360;genau die Gutmenschen schreiben doch immer das diese Menschen doch nur Sicherheit suchen , daran sieht man auf was sie wirklich aus sind , in ein Land zu kommen wo das Maximum an Geld.- und Sachleistungen abzusahnen ist . Für mich sind die meisten Wirtschaftsflüchtlinge !;FALSE
925501377488286;Jakob Johannes Wuertz   wer bei BASF Arbeitet hahaha na was haben die für ADOLF Produziert ?? Du WICHT  und nach her gejammert : Wir mußten das machen  hahahaha;FALSE
1105436602828095;es ist schade um die armen schweineköpfe, dafür sind die viel zu schade. rausschmeißen, diese oberschmarotzer;FALSE
857153757656382;Der Islam ist das Verbrechen und muss bekämpft werden!;FALSE
857857124252712;"Hanns Dieter Schramke ""ich habe weiß gott, nichts gegen die juden, aber...."" haha! classic! Ich dachte, so was schreibt heutzutage schon keiner mehr, weil es so klischee-mäßig ist. Schön, dass es noch Leute gibt.
""ich mach das schon über 60 jahre. ich kann nicht mehr."". Dann danken wir Dir dafür. Du bist entlassen und darfst von uns gehen. Einfach aufhören zu essen und zu trinken. Nach ein paar Tagen hast Du es hinter Dir.";FALSE
1591;Was in Ihrem Kopf wohl vorgehen mag. Diese überhebliche Anmaßung setz wohl völlige Abwesenheit von Intelligenz voraus. Sie sind für mich wie Hitler, verbohrt und radikal. Wenn man Menschen wie Hitler zertreten muss, so befürworte ich das auch für Sie. Sie sind ein armseliger Parasit und Schmarotzer ohne Seele! Das glaube ich! Ihr Gott geht mir am Arsch vorbei. Alle Götter! Sie und andere Religioten haben diesen Planeten auf dem Gewissen!;TRUE
1095973023774453;"Haben erfahren das die hier jede Vergewaltigten dürfen sowie die grad lustig sind. Deshalb wollen die auf schnellsten Wege hier her.
Werden dafür ja nicht belangt in diesem verfickten Rechtsstaat.
Die würde der Opfer die die sich vornehmen interessiert sie gleich Null.";FALSE
982755311762892;"Auf SternTV kommt gerade, dass die""bösen"" Ungarn die armen Kriegsflüchtlinge, die gerade ihr Gewaltpotential zeigen und eine Grenzverletzung begehen, mit Wasserwerfern zurückdrängen. Die gehören gleich zurückgebracht. Für mich sind das alles Wirtschaftsflüchtlinge, denn sie waren schon im ersten europäischen Land vor Krieg und Verfolgung  sicher. Und warum wollen sie alle nach Deutschland? Ein Schelm, der denkt, dass sie nur ans Geld wollen. Vom der Tagung des  sächsischen Parlaments kam heute, dass die ""Wanne"" noch nicht voll wäre. So viel kann man gar nicht essen, wie man k..... könnte. Das werden bald unsere"" Rentenbringer"" . WEEER GLAUUUUBT DENNN SOOOO WAAAS?";FALSE
643;Die Souveränität eines Staates darf nicht durch ein Gericht aufgehoben werden. Außerdem |LBR| gehen Invasoren nur in Länder mit Sozialhilfe.;FALSE
1585;Überall täglich dieser menschliche Abfall den wir von unseren Steuern durchfüttern Aber ich garantiere bald ist das Fass voll und diese eselficker bekommen wie in Polen Ungarn nur wenn die dem Kopf aus dem Fenster halten prügel Im Grunde alles einsammeln und im Mittelmeer ersäufen Danach gutmenschen Hausbesuch mitnehmen und entsorgen damit in Zukunft sowas nicht mehr passiert So ein freier wie fighter kann mich kreuzweise mit seinen Verfassungsschutz Sprüchen Dieses Migranten pack gehört ohne Gnade ausgerottet;TRUE
857590257612732;"Weder Christen, JUDEN noch Islamisten gehören zu Deutschland bzw. Europa 

Denn Europa ist germanischer Grund und Boden";FALSE
1790;Solange Drosten keine nachprüfbare Dissertation vorlegen kann, ist er für mich der größte Scharlatan und Volksschädling aller Zeiten. Es ist an der Zeit für ihn Gift oder Kugel zu wählen. Der angerichtete Schaden für Wiedergutmachung ist zu groß.;TRUE
1065199963518426;Habe Flüchtling gefunden und zur Grenze gebracht .;FALSE
953;"#Transgender #Model sagt nach sämtlichen Operationen, Brust und Genitalbereich, |LBR| ""nun bin ich eine richtige Frau."" |LBR| Richtige #Frau? |LBR| Ohne #Eierstöcke und #Gebärmutter? |LBR| Wie d*** diese Menschen doch sind!";FALSE
1450;@Frhstcksgulasc1 @Inge06222631 Nunja, die Frage ist aber auch: Muss man unbedingt irgendwo hinpilgern, nur um jemanden auf den Sack zu gehen? Auch wenn Rainer mal wieder unter Beweis stellt, was für ein Arsch er ist. |LBR| Fakt ist halt auch: Rainer hätte schon vielen aufs Maul hauen können 1/2;TRUE
1297;@weg_merkel @Deutscher1958 @Anorexis Fresse halten, asoziales dummes Stück Vieh.;TRUE
189;@RegSprecher Mir war nicht bekannt das Deutschland ein Kriegsgebiet geworden ist!;FALSE
775;@VonSchwer @rostein45 @berghueserfritz Yoh. Vorauseilender Gehorsam, der eigentlich nichts anderes ist als Angst, welche aus dem Wissen resultiert, es mit einem unberechenbaren Bösewicht zu tun zu haben. Konfrontation und klare Kante wie die Ösis kriegen die Deutschen nicht mehr hin... Kastriertes Dummvolk;FALSE
768;"Huuuuuuuuuu, geht doch, Murksel entglitten in Washington sämtliche Gesichtszüge. Sogar ihre ""Mäulchenfalten"" verschwanden 😂😂😂";FALSE
728;@yugobetrugo48 Hahaha vllt gönn ich mir das ma |LBR| Aber diese asiaten sind einfach freaks, das is nich menschlich;FALSE
245;@FranzAndes45 Gibt es in der Genetik nicht das Prinzip der natürlichen Auslese?;FALSE
263;@shlomosapiens @KrahMax Ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack |LBR| Und weder bin ich Rassist noch ein Nazi noch xenophob....!;FALSE
1604;@tyxnFN @sxniiixx @basii1x @Penispirat_ @yarro Tyxn du scheiß verfickter nazi fick kein Kopf yöh VaIIah Semmel;TRUE
1043594009012355;Die Regierende sind in die ecke gestelt wie ein hund und beißen um sich,die forderungen müssen lauter werden WECK mit diesen Volsmörderische politik und politiker Merkel WECK Regierung ab setzen.;FALSE
894934487211642;"Zitat: ""Sarrazin, Rechtsradikalismus und Pegida sind eine schlimme Pest."" Dann sind sie, Herr JT, vermutlich ein von den arabischen Ländern bezahlter Journalist und zum Islam konvertierter Muslime? ... Der auch linksextreme Gruppierungen wie die Antifa instrumentalisiert, so wie es gerade politisch in den Kram passt ... Wenn man sich ihre Interviews anhört/anschaut, kommt man zu dem Entschluss.";FALSE
1152508324787589;"kann ich mir auch vorstellen warum! Er oder Sie könnte dann ja den Durchblick erhalten und sehen was da für ein Schmuh getrieben wird. Diese sogenannte ""Arbeiterwohlfahrt"" sind nichts anderes als, ich nenne es mal so : Geld saugende Durchfallopfer, also ............";FALSE
427;Die Türken machen ihre Politik in der Mitte Deutschlands 😂😂😂 Meine Güte, was hat die Merkel-Klicke nur für einen IQ 😂😂😂;FALSE
856823921022699;Sandra das zeigt dein Nachname was du für eine bist . Wir wollen Deutschland wieder und nicht Migrantenland;FALSE
1010698888968534;Die haben absolut nichts in der EU zu suchen! Da haben wir noch mehr Musels  bei uns! Dann geht hier alles den Bach runter!;FALSE
855604227811335;Amir geh wieder Ziegen hüten, bitte  ..brauchst Flugticket?;FALSE
